row_id,node,qT,y,q_weight,y_weight,qT_low,qT_high,y_low,y_high,fiducial_pb,fiducial_unc_pb,inclusive_pb,inclusive_unc_pb,acceptance,acceptance_unc,fiducial_table,inclusive_table
LHCb_7:10,q0y0,20.16228675972853,2.075971796521454,1.0,0.17132449237917027,19.96228675972853,20.36228675972853,2.055971796521454,2.095971796521454,1.543862773483683e-37,1.146659926150637e-18,9.6948709854709e-28,3.140341938390093e-18,1.5924531391881069e-10,1182749030.7700484,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y0_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y0_inc_dyturbo.txt
LHCb_7:10,q0y1,20.16228675972853,2.3811394402254527,1.0,0.3607615730481387,19.96228675972853,20.36228675972853,2.3611394402254526,2.4011394402254527,-3.459699327323816e-25,1.461720759449088e-18,-2.010353645122171e-26,1.461720759449104e-18,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y1_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y1_inc_dyturbo.txt
LHCb_7:10,q0y2,20.16228675972853,2.8565534156564034,1.0,0.46791393457269104,19.96228675972853,20.36228675972853,2.8365534156564034,2.8765534156564034,-2.936177297730701e-26,2.32893356132812e-18,-7.741619473122624e-22,2.328933500199329e-18,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y2_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y2_inc_dyturbo.txt
LHCb_7:10,q0y3,20.16228675972853,3.3934465843435966,1.0,0.46791393457269104,19.96228675972853,20.36228675972853,3.3734465843435966,3.4134465843435966,-5.305189683483695e-11,2.804985107411608e-11,-1.862716427031462e-27,1.461720759449104e-18,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y3_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y3_inc_dyturbo.txt
LHCb_7:10,q0y4,20.16228675972853,3.8688605597745473,1.0,0.3607615730481387,19.96228675972853,20.36228675972853,3.8488605597745473,3.8888605597745474,-1.548283661442139e-35,1.146659926150637e-18,-3.452661957369389e-27,1.461720759449104e-18,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y4_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y4_inc_dyturbo.txt
LHCb_7:10,q0y5,20.16228675972853,4.174028203478546,1.0,0.17132449237917027,19.96228675972853,20.36228675972853,4.154028203478546,4.194028203478545,0.0,9.930335221679633e-19,-4.708771309277327e-14,2.108307574236541e-14,0.0,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y5_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q0y5_inc_dyturbo.txt
LHCb_7:10,q1y0,23.33771324027147,2.075971796521454,1.0,0.17132449237917027,23.13771324027147,23.53771324027147,2.055971796521454,2.095971796521454,0.0,9.930335221679633e-19,9.256144133671166e-13,6.795462484150861e-13,0.0,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y0_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y0_inc_dyturbo.txt
LHCb_7:10,q1y1,23.33771324027147,2.3811394402254527,1.0,0.3607615730481387,23.13771324027147,23.53771324027147,2.3611394402254526,2.4011394402254527,-2.314955193267618e-12,1.628944432874018e-12,-1.554550817938412e-10,8.543819282017824e-11,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y1_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y1_inc_dyturbo.txt
LHCb_7:10,q1y2,23.33771324027147,2.8565534156564034,1.0,0.46791393457269104,23.13771324027147,23.53771324027147,2.8365534156564034,2.8765534156564034,-3.641784754671299e-12,1.602818964298774e-12,-2.294344942017872e-12,1.362713834490856e-12,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y2_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y2_inc_dyturbo.txt
LHCb_7:10,q1y3,23.33771324027147,3.3934465843435966,1.0,0.46791393457269104,23.13771324027147,23.53771324027147,3.3734465843435966,3.4134465843435966,-3.863119810353565e-21,2.328932758948716e-18,-2.150550177980029e-22,2.328933557833187e-18,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y3_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y3_inc_dyturbo.txt
LHCb_7:10,q1y4,23.33771324027147,3.8688605597745473,1.0,0.3607615730481387,23.13771324027147,23.53771324027147,3.8488605597745473,3.8888605597745474,9.335255918604233e-28,1.461720759449104e-18,9.175275330540335e-20,2.398271666838661e-18,1.0174360531210868e-08,15.93108333854242,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y4_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y4_inc_dyturbo.txt
LHCb_7:10,q1y5,23.33771324027147,4.174028203478546,1.0,0.17132449237917027,23.13771324027147,23.53771324027147,4.154028203478546,4.194028203478545,-1.4929999247687e-15,3.489952739630066e-16,-6.064474661035268e-32,1.146659926150637e-18,,0.0,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y5_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_nnlo_q2y6_row10/tables/LHCb_7_10_q1y5_inc_dyturbo.txt
