dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error,row_correction_note,A_over_PreFactor,dA_over_PreFactor,ratio_CS_to_A_over_PreFactor,ratio_error_to_dA_over_PreFactor
E288_200,E288_200:10,2.1,4.5,0.4,0.190849544,0.346576325,0.155726781,19.37008002,200.0,2.3232,0.8184,0.176,0.062,0.075757576,0.00%,0.00%,,,0.4666666666666667,2.32319999256576,0.8183999973811201,3.199999952805693e-09,3.1999998664780334e-09,Data/E288_200.csv,10,0.361736263,0.44705553,4.0,5.0,0.169644039,0.212055048,0.352272727,,2.32319999256576,0.8183999973811201,1.0000000032,1.0000000031999998
E288_200,E288_200:14,0.1,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,1.024571429,0.069142857,1.63,0.11,1.590909091,0.00%,0.00%,,,0.0181818181818181,1.0245714285128815,0.0691428571389061,4.754364155753455e-10,2.0089728493026826e-09,Data/E288_200.csv,14,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.067484663,,1.0245714285128815,0.06914285713890612,1.0000000004754364,0.9999999979910271
E288_200,E288_200:15,0.3,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,2.715428571,0.150857143,1.44,0.08,0.53030303,0.00%,0.00%,,,0.0545454545454545,2.7154285729802448,0.1508571429433469,7.292568387491033e-10,3.755411908021885e-10,Data/E288_200.csv,15,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.055555556,,2.7154285729802448,0.15085714294334693,0.9999999992707431,1.0000000003755412
E288_200,E288_200:16,0.5,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,3.74,0.22,1.19,0.07,0.318181818,0.00%,0.00%,,,0.0909090909090909,3.740000002137143,0.2200000001257143,5.714284657159851e-10,5.714286364053538e-10,Data/E288_200.csv,16,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.058823529,,3.7400000021371427,0.2200000001257143,0.9999999994285715,0.9999999994285713
E288_200,E288_200:17,0.7,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,4.576,0.308,1.04,0.07,0.227272727,0.00%,0.00%,,,0.1272727272727272,4.5760000054912,0.3080000003696,1.2000000823208504e-09,1.2000000545930027e-09,Data/E288_200.csv,17,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.067307692,,4.5760000054912,0.3080000003696,0.9999999987999999,0.9999999987999999
E288_200,E288_200:18,0.9,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,3.399942857,0.288514286,0.601,0.051,0.176767677,0.00%,0.00%,,,0.1636363636363636,3.3999428526743607,0.2885142853350955,1.2722682657207607e-09,2.304580925781532e-09,Data/E288_200.csv,18,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.084858569,,3.3999428526743607,0.2885142853350955,1.0000000012722683,1.000000002304581
E288_200,E288_200:19,1.1,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,3.0492,0.297314286,0.441,0.043,0.144628099,0.00%,0.00%,,,0.2,3.04920000365904,0.2973142860710628,1.199999912592813e-09,2.3901583483383133e-10,Data/E288_200.csv,19,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.097505669,,3.0492000036590396,0.2973142860710628,0.9999999988000001,0.9999999997609842
E288_200,E288_200:20,1.3,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,2.026514286,0.245142857,0.248,0.03,0.122377622,0.00%,0.00%,,,0.2363636363636363,2.02651429196753,0.2451428578992979,2.944726345794375e-09,3.6684647857022508e-09,Data/E288_200.csv,20,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.120967742,,2.02651429196753,0.24514285789929793,0.9999999970552736,0.9999999963315352
E288_200,E288_200:21,1.5,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,2.404285714,0.339428571,0.255,0.036,0.106060606,0.00%,0.00%,,,0.2727272727272727,2.404285715659592,0.3394285716225306,6.902640599475804e-10,1.8340547457842109e-09,Data/E288_200.csv,21,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.141176471,,2.404285715659592,0.3394285716225306,0.9999999993097359,0.9999999981659452
E288_200,E288_200:22,1.7,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,1.699028571,0.2992,0.159,0.028,0.093582888,0.00%,0.00%,,,0.3090909090909091,1.69902856599168,0.29919999904256,2.947755009211782e-09,3.200000054004923e-09,Data/E288_200.csv,22,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.176100629,,1.69902856599168,0.29919999904256,1.000000002947755,1.0000000032
E288_200,E288_200:23,1.9,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.7524,0.179142857,0.063,0.015,0.083732057,0.00%,0.00%,,,0.3454545454545454,0.7524000037405029,0.179142858033453,4.9714286135255086e-09,5.768876775010529e-09,Data/E288_200.csv,23,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.238095238,,0.7524000037405029,0.17914285803345306,0.9999999950285714,0.9999999942311232
E288_200,E288_200:24,2.1,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.5808,0.2112,0.044,0.016,0.075757576,0.00%,0.00%,,,0.3818181818181818,0.58079999814144,0.21119999932416,3.199999952805693e-09,3.1999998452815104e-09,Data/E288_200.csv,24,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.363636364,,0.58079999814144,0.21119999932416003,1.0000000032,1.0000000031999998
E288_200,E288_200:25,2.3,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.722857143,0.231314286,0.05,0.016,0.06916996,0.00%,0.00%,,,0.4181818181818181,0.7228571478138776,0.2313142873004408,6.6595143084443366e-09,5.621964928188977e-09,Data/E288_200.csv,25,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.32,,0.7228571478138776,0.23131428730044082,0.9999999933404857,0.9999999943780351
E288_200,E288_200:26,2.5,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.127285714,0.130428571,0.0081,0.0083,0.063636364,0.00%,0.00%,,,0.4545454545454545,0.1272857135583673,0.1304285706832653,3.4696167640545282e-09,2.428414967668721e-09,Data/E288_200.csv,26,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,1.024691358,,0.12728571355836735,0.1304285706832653,1.0000000034696168,1.000000002428415
E288_200,E288_200:27,2.7,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.200262857,0.147651429,0.0118,0.0087,0.058922559,0.00%,0.00%,,,0.4909090909090909,0.2002628568796545,0.1476514283773724,6.009374760041332e-10,4.216874788091856e-09,Data/E288_200.csv,27,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.737288136,,0.20026285687965453,0.1476514283773724,1.0000000006009375,1.0000000042168748
E288_200,E288_200:30,0.1,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.2508,0.027028571,0.399,0.043,1.590909091,0.00%,0.00%,,,0.0153846153846153,0.2507999999856685,0.0270285714270269,5.714306398256589e-11,1.579909377745526e-08,Data/E288_200.csv,30,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.107769424,,0.25079999998566854,0.027028571427026936,1.000000000057143,0.9999999842009062
E288_200,E288_200:31,0.3,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.644914286,0.047142857,0.342,0.025,0.53030303,0.00%,0.00%,,,0.0461538461538461,0.6449142860828082,0.0471428571697959,1.2840187684582293e-10,3.6017316423548132e-09,Data/E288_200.csv,31,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.073099415,,0.6449142860828082,0.047142857169795924,0.9999999998715982,0.9999999963982683
E288_200,E288_200:32,0.5,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,1.046571429,0.069142857,0.333,0.022,0.318181818,0.00%,0.00%,,,0.0769230769230769,1.0465714291694694,0.0691428571823673,1.619281042236921e-10,2.637544221924082e-09,Data/E288_200.csv,32,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.066066066,,1.0465714291694694,0.06914285718236735,0.9999999998380719,0.9999999973624558
E288_200,E288_200:33,0.7,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,1.122,0.088,0.255,0.02,0.227272727,0.00%,0.00%,,,0.1076923076923076,1.1220000013464,0.0880000001056,1.1999998920316992e-09,1.20000000953525e-09,Data/E288_200.csv,33,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.078431373,,1.1220000013464,0.0880000001056,0.9999999988000001,0.9999999988
E288_200,E288_200:34,0.9,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,1.023942857,0.096171429,0.181,0.017,0.176767677,0.00%,0.00%,,,0.1384615384615384,1.0239428557971035,0.0961714284450318,1.174769120065347e-09,5.770613730220348e-09,Data/E288_200.csv,34,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.093922652,,1.0239428557971035,0.09617142844503183,1.0000000011747692,1.0000000057706138
E288_200,E288_200:35,1.1,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.898857143,0.0968,0.13,0.014,0.144628099,0.00%,0.00%,,,0.1692307692307692,0.8988571439357714,0.09680000011616,1.0410680569576947e-09,1.1999999808621349e-09,Data/E288_200.csv,35,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.107692308,,0.8988571439357714,0.09680000011616,0.999999998958932,0.9999999988
E288_200,E288_200:36,1.3,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.596514286,0.089885714,0.073,0.011,0.122377622,0.00%,0.00%,,,0.2,0.5965142875549583,0.0898857145630759,2.6067410382186137e-09,6.264353663800649e-09,Data/E288_200.csv,36,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.150684932,,0.5965142875549583,0.08988571456307591,0.999999997393259,0.9999999937356463
E288_200,E288_200:37,1.5,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.424285714,0.075428571,0.045,0.008,0.106060606,0.00%,0.00%,,,0.2307692307692307,0.4242857145281632,0.0754285714716734,1.2448291735597597e-09,6.253246680567679e-09,Data/E288_200.csv,37,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.177777778,,0.4242857145281632,0.07542857147167346,0.9999999987551709,0.9999999937467533
E288_200,E288_200:38,1.7,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.374,0.0748,0.035,0.007,0.093582888,0.00%,0.00%,,,0.2615384615384615,0.3739999988032,0.07479999976064,3.199999979792154e-09,3.200000054004923e-09,Data/E288_200.csv,38,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.2,,0.3739999988032,0.07479999976064,1.0000000032,1.0000000032
E288_200,E288_200:39,1.9,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.238857143,0.071657143,0.02,0.006,0.083732057,0.00%,0.00%,,,0.2923076923076922,0.2388571440446041,0.0716571432133812,4.3733424924117425e-09,2.977808209812957e-09,Data/E288_200.csv,39,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.3,,0.2388571440446041,0.07165714321338124,0.9999999956266575,0.9999999970221918
E288_200,E288_200:40,2.1,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.10956,0.04884,0.0083,0.0037,0.075757576,0.00%,0.00%,,,0.3230769230769231,0.109559999649408,0.048839999843712,3.199999872198541e-09,3.199999926974057e-09,Data/E288_200.csv,40,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.445783133,,0.10955999964940802,0.048839999843712005,1.0000000031999998,1.0000000032
E288_200,E288_200:41,2.3,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.135897143,0.062165714,0.0094,0.0043,0.06916996,0.00%,0.00%,,,0.3538461538461538,0.135897143789009,0.0621657147119934,5.8059277408463e-09,1.1453153469301444e-08,Data/E288_200.csv,41,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.457446809,,0.135897143789009,0.06216571471199347,0.9999999941940723,0.9999999885468466
E288_200,E288_200:42,2.5,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.083285714,0.048714286,0.0053,0.0031,0.063636364,0.00%,0.00%,,,0.3846153846153846,0.0832857138097959,0.0487142854359183,2.2837539066135233e-09,1.1579388345502389e-08,Data/E288_200.csv,42,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.58490566,,0.08328571380979592,0.04871428543591837,1.0000000022837539,1.0000000115793886
E288_200,E288_200:43,2.7,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.030548571,0.030548571,0.0018,0.0018,0.058922559,0.00%,0.00%,,,0.4153846153846154,0.0305485713884218,0.0305485713884218,1.2714895012800181e-08,1.2714895012800181e-08,Data/E288_200.csv,43,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,1.0,,0.030548571388421878,0.030548571388421878,0.999999987285105,0.999999987285105
E288_200,E288_200:44,0.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.0594,0.011817143,0.0945,0.0188,1.590909091,0.00%,0.00%,,,0.0133333333333333,0.0593999999966057,0.0118171428564675,5.714295946263291e-11,1.2146117566750423e-08,Data/E288_200.csv,44,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.198941799,,0.05939999999660571,0.011817142856467592,1.000000000057143,1.0000000121461177
E288_200,E288_200:45,0.3,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.169902857,0.020931429,0.0901,0.0111,0.53030303,0.00%,0.00%,,,0.04,0.1699028572399445,0.0209314285833893,1.4122452830066142e-09,1.9903591582896512e-08,Data/E288_200.csv,45,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.123196448,,0.1699028572399445,0.020931428583389387,0.9999999985877547,1.0000000199035919
E288_200,E288_200:46,0.5,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.220628571,0.0264,0.0702,0.0084,0.318181818,0.00%,0.00%,,,0.0666666666666666,0.2206285715546448,0.0264000000150857,2.5139304563641018e-09,5.714285575542868e-10,Data/E288_200.csv,46,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.11965812,,0.22062857155464488,0.026400000015085714,0.9999999974860695,0.9999999994285714
E288_200,E288_200:47,0.7,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.22968,0.03036,0.0522,0.0069,0.227272727,0.00%,0.00%,,,0.0933333333333333,0.229680000275616,0.0303600000364319,1.2000000083268045e-09,1.199999876974036e-09,Data/E288_200.csv,47,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.132183908,,0.229680000275616,0.030360000036431998,0.9999999988,0.9999999988000001
E288_200,E288_200:48,0.9,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.232508571,0.034508571,0.0411,0.0061,0.176767677,0.00%,0.00%,,,0.12,0.2325085711229887,0.0345085713832173,5.289641666177682e-10,1.110498898535714e-08,Data/E288_200.csv,48,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.148418491,,0.2325085711229887,0.03450857138321731,0.9999999994710358,0.999999988895011
E288_200,E288_200:49,1.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.205354286,0.037337143,0.0297,0.0054,0.144628099,0.00%,0.00%,,,0.1466666666666666,0.2053542859607108,0.0373371429019474,1.9132376551674685e-10,2.6261402219617076e-09,Data/E288_200.csv,49,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.181818182,,0.20535428596071084,0.03733714290194743,1.0000000001913238,1.0000000026261402
E288_200,E288_200:50,1.3,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.134011429,0.031051429,0.0164,0.0038,0.122377622,0.00%,0.00%,,,0.1733333333333333,0.1340114289849495,0.0310514286672444,1.1230708630081964e-10,1.07162730076964e-08,Data/E288_200.csv,50,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.231707317,,0.13401142898494955,0.031051428667244408,1.000000000112307,1.0000000107162732
E288_200,E288_200:51,1.5,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.089571429,0.027342857,0.0095,0.0029,0.106060606,0.00%,0.00%,,,0.2,0.0895714286226122,0.0273428571584816,4.213260302605389e-09,5.796088763094436e-09,Data/E288_200.csv,51,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.305263158,,0.08957142862261225,0.02734285715848163,1.0000000042132604,0.9999999942039113
E288_200,E288_200:52,1.7,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.073731429,0.026714286,0.0069,0.0025,0.093582888,0.00%,0.00%,,,0.2266666666666666,0.073731428335488,0.0267142856288,9.012601681444712e-09,1.3895187065539224e-08,Data/E288_200.csv,52,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.362318841,,0.073731428335488,0.0267142856288,1.0000000090126018,1.0000000138951872
E288_200,E288_200:53,1.9,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.044188571,0.020302857,0.0037,0.0017,0.083732057,0.00%,0.00%,,,0.2533333333333333,0.0441885716482517,0.0203028572437913,1.4670122469424403e-08,1.2007735749861613e-08,Data/E288_200.csv,53,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.459459459,,0.04418857164825176,0.020302857243791345,0.9999999853298775,0.9999999879922643
E288_200,E288_200:54,2.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.04224,0.02508,0.0032,0.0019,0.075757576,0.00%,0.00%,,,0.28,0.042239999864832,0.025079999919744,3.1999998781361218e-09,3.199999990533476e-09,Data/E288_200.csv,54,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.59375,,0.042239999864832005,0.025079999919744002,1.0000000031999998,1.0000000032
E288_200,E288_200:55,2.3,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.023131429,0.017348571,0.0016,0.0012,0.06916996,0.00%,0.00%,,,0.3066666666666666,0.023131428730044,0.017348571547533,1.1670524776519428e-08,3.1560699914535975e-08,Data/E288_200.csv,55,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.75,,0.023131428730044083,0.01734857154753306,1.000000011670525,0.9999999684393001
E288_200,E288_200:56,3.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.021434286,0.023382857,0.0011,0.0012,0.051319648,0.00%,0.00%,,,0.4133333333333333,0.0214342857534798,0.0233828571856143,1.150120708116129e-08,7.938053193547828e-09,Data/E288_200.csv,56,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,1.090909091,,0.02143428575347984,0.023382857185614364,1.0000000115012073,0.9999999920619468
E288_200,E288_200:57,0.1,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.013954286,0.004714286,0.0222,0.0075,1.590909091,0.00%,0.00%,,,0.0117647058823529,0.0139542857134883,0.0047142857140163,2.0532162932667158e-08,6.066319976653262e-08,Data/E288_200.csv,57,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.337837838,,0.013954285713488326,0.0047142857140163264,1.0000000205321633,1.0000000606632033
E288_200,E288_200:58,0.3,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.031114286,0.007165714,0.0165,0.0038,0.53030303,0.00%,0.00%,,,0.0352941176470588,0.0311142857320653,0.0071657142898089,8.611307849515547e-09,4.0443836866036365e-08,Data/E288_200.csv,58,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.23030303,,0.031114285732065306,0.00716571428980898,1.000000008611308,0.9999999595561632
E288_200,E288_200:59,0.5,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.042114286,0.009114286,0.0134,0.0029,0.318181818,0.00%,0.00%,,,0.0588235294117647,0.042114285738351,0.0091142857194938,6.212831917886984e-09,3.0776532775307496e-08,Data/E288_200.csv,59,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.21641791,,0.04211428573835102,0.009114285719493877,1.000000006212832,1.0000000307765338
E288_200,E288_200:60,0.7,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.044,0.01012,0.01,0.0023,0.227272727,0.00%,0.00%,,,0.0823529411764705,0.0440000000528,0.010120000012144,1.20000000953525e-09,1.1999999341124904e-09,Data/E288_200.csv,60,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.23,,0.0440000000528,0.010120000012144,0.9999999988,0.9999999988
E288_200,E288_200:61,0.9,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.034508571,0.009617143,0.0061,0.0017,0.176767677,0.00%,0.00%,,,0.1058823529411764,0.0345085713832173,0.0096171428445031,1.110498898535714e-08,1.61687121436788e-08,Data/E288_200.csv,61,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.278688525,,0.03450857138321731,0.009617142844503183,0.999999988895011,1.0000000161687124
E288_200,E288_200:62,1.1,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.035954286,0.011062857,0.0052,0.0016,0.144628099,0.00%,0.00%,,,0.1294117647058823,0.0359542857574308,0.0110628571561325,6.746599063725103e-09,1.411322303186257e-08,Data/E288_200.csv,62,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.307692308,,0.03595428575743085,0.011062857156132571,1.000000006746599,0.999999985886777
E288_200,E288_200:63,1.3,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.049028571,0.014708571,0.006,0.0018,0.122377622,0.00%,0.00%,,,0.1529411764705882,0.0490285715798595,0.0147085714739578,1.1826972971352329e-08,3.2223243246774114e-08,Data/E288_200.csv,63,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.3,,0.04902857157985959,0.014708571473957877,0.999999988173027,0.9999999677767567
