dataset,row_id,qT,qT_low,qT_high,qT_over_Q,data_pb_per_GeV,data_bin_pb,dyturbo_raw_fb_bin,dyturbo_raw_unc_fb_bin,dyturbo_pb_bin,dyturbo_pb_bin_unc,dyturbo_pb_per_GeV,dyturbo_pb_per_GeV_unc,card,log,txt,true_nlo_vj
LHCb_7,LHCb_7:13,166.5,63.0,270.0,1.85,0.007323671,1.5159998970000002,2718.171823172983,20.58455655710582,2.718171823172983,0.02058455655710582,0.013131264846246294,9.944230220824068e-05,reports/lhcb7_external_true_nnlo_inclusive_y_13/cards/LHCb_7_13_dyturbo_vj_true_nlo_fid_o2_mur1_muf1.in,reports/lhcb7_external_true_nnlo_inclusive_y_13/logs/LHCb_7_13_dyturbo_vj_true_nlo_fid_o2_mur1_muf1.log,reports/lhcb7_external_true_nnlo_inclusive_y_13/tables/LHCb_7_13_dyturbo_vj_true_nlo_fid_o2_mur1_muf1.txt,True
