row_id,CS,error,production_ready,review_status,covariance_status,dyturbo_pb_per_GeV,dyturbo_pb_per_GeV_unc,true_nlo_vj,mcfm_pb_per_GeV,mcfm_pb_per_GeV_unc,explicit_pt34_cut,dyturbo_over_data,mcfm_over_data,mcfm_single_positive_arm_pb_per_GeV,dyturbo_over_mcfm_single_arm,dyturbo_over_mcfm
LHCb_7:10,1.003090909,0.028490973,False,diagnostic_fiducial_acceptance_candidate,released_errors_as_diagonal_for_diagnostic; correlated_components_not_yet_profiled,0.5641114168982498,0.0001644137353501,True,1.1028510363636364,0.0016336782181818,True,0.562373172597709,1.0994527280314892,0.5514255181818182,1.023005643188694,0.511502821594347
LHCb_7:11,0.575263158,0.016701386,False,diagnostic_fiducial_acceptance_candidate,released_errors_as_diagonal_for_diagnostic; correlated_components_not_yet_profiled,0.3145246899345256,9.455460550585812e-05,True,0.6273606105263158,0.0009907259578947,True,0.546749232174061,1.0905628177327422,0.3136803052631579,1.0026918638409872,0.5013459319204936
LHCb_7:12,0.19962069,0.0057891,False,diagnostic_fiducial_acceptance_candidate,released_errors_as_diagonal_for_diagnostic; correlated_components_not_yet_profiled,0.1039358236970411,3.4514320564878585e-05,True,0.2051819793103448,0.0003351811344827,True,0.5206665887040122,1.02785928307504,0.1025909896551724,1.0131086954750017,0.5065543477375009
LHCb_7:13,0.007323671,0.000335462,False,diagnostic_fiducial_acceptance_candidate,released_errors_as_diagonal_for_diagnostic; correlated_components_not_yet_profiled,0.0042711439820796,1.7331699999868784e-06,True,0.0085184478260869,1.6929008695652173e-05,True,0.5831971400790122,1.1631390631947967,0.00425922391304345,1.0027986481292157,0.5013993240646079
