endpoint,profile,optimizer_success,data_chi2,data_chi2_per_row,total_chi2,total_chi2_per_row,matching_nuisance_sigma,nnlo_scale_nuisance_sigma,max_whitened_pull,min_prediction,max_prediction,all_positive
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s306,late_0p22_0p32,True,17.84809689227579,4.462024223068948,33.31855484065936,8.32963871016484,3.3643402544833565,2.0375653610243853,3.186795367077987,0.007688554269691144,0.9370039697231655,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s307,early_0p18_0p28,True,11.455060978952929,2.8637652447382322,18.08930846957493,4.522327117393733,0.5848839089709618,2.508417489902518,3.022618882071028,0.007962135205958681,0.9794642040852667,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s307,central_0p20_0p30,True,19.20822421639287,4.802056054098218,29.859434033322465,7.464858508330616,2.404410933334763,2.2068117003020093,3.3753625678933545,0.0077868920898253495,0.9321754003939577,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s307,late_0p22_0p32,True,23.056378094923947,5.764094523730987,38.03789274651632,9.50947318662908,3.3751476392015882,1.8947013129209362,3.3533703102806127,0.007605545448785445,0.9146116728746257,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s308,early_0p18_0p28,True,11.383283961428972,2.845820990357243,18.199995615564124,4.549998903891031,0.7285852293538128,2.507164776735387,3.014662027590933,0.007961407337440905,0.9800703608421025,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s308,central_0p20_0p30,True,16.516328494074983,4.129082123518746,28.03834658026841,7.0095866450671025,2.5402692249108827,2.2514551630365833,3.2617935195143426,0.007812831444421133,0.9444041870462873,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s308,late_0p22_0p32,True,18.543187875410112,4.635796968852528,34.039959127997406,8.509989781999352,3.3810923899208967,2.016180920306086,3.2117134896114106,0.007676129189810525,0.933652769639157,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s309,early_0p18_0p28,True,11.387676785866303,2.8469191964665757,18.195984515354887,4.548996128838722,0.7225252700162041,2.5072425019683666,3.0151558652449024,0.00796145249841758,0.9800327390927749,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s309,central_0p20_0p30,True,16.6197065965956,4.1549266491489,28.117194044588,7.029298511147,2.5371334113749864,2.2495425092398516,3.2664448482297708,0.007811720128183247,0.9438911049196538,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s309,late_0p22_0p32,True,18.705146703217956,4.676286675804489,34.20119422605903,8.550298556514758,3.384090648836196,2.010964446055795,3.216271129901628,0.00767309824267897,0.9328908605057824,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s310,early_0p18_0p28,True,11.432530832426423,2.8581327081066057,18.140558797982482,4.535139699495621,0.6463926802908768,2.508028003915115,3.0201459086071654,0.007961908901489482,0.9796525448749369,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s310,central_0p20_0p30,True,17.99453031015253,4.498632577538133,29.09360432672363,7.273401081680907,2.4787835903447286,2.2259168737418737,3.3264458564539092,0.007797992838694608,0.9374246175186292,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s310,late_0p22_0p32,True,20.93918548972556,5.23479637243139,36.28586780715763,9.071466951789407,3.3988240043079796,1.9479932508024602,3.2890840934774017,0.007636509858558587,0.9230431229253736,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s311,early_0p18_0p28,True,11.364592495928182,2.8411481239820455,18.215328810962944,4.553832202740736,0.7526796898698702,2.5068325830601763,3.012551102402041,0.007961214321733611,0.980231230613771,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s311,central_0p20_0p30,True,16.11546484278236,4.02886621069559,27.72394909661893,6.930987274154733,2.550691886072178,2.2588614734334924,3.242933591399648,0.007817134760066116,0.9464338916884317,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s311,late_0p22_0p32,True,17.927164332660567,4.481791083165142,33.40209795482076,8.35052448870519,3.3665499523285543,2.0350122949596163,3.18945908812106,0.007687070852368562,0.936615247055804,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s312,early_0p18_0p28,True,11.406090829668935,2.851522707417234,18.177007737907346,4.544251934476836,0.6950009278355395,2.5075666728017723,3.017215450515923,0.007961640852583728,0.9798757967477446,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s312,central_0p20_0p30,True,17.099802698002335,4.274950674500584,28.47307665212366,7.118269163030915,2.5201163041818733,2.2410461323939805,3.288112065223882,0.007806783447238608,0.9415610790149782,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s312,late_0p22_0p32,True,19.46559158656033,4.866397896640082,34.94420594095095,8.736051485237738,3.3945531520044865,1.9888748710280961,3.242530112782568,0.007660263456029011,0.9294101838132398,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s313,early_0p18_0p28,True,11.438260138546532,2.859565034636633,18.130277563573983,4.532569390893496,0.6334940734302728,2.50812732610531,3.0207766688492304,0.007961966611025278,0.9796044884281032,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s313,central_0p20_0p30,True,18.241467425531994,4.560366856382998,29.256120899119036,7.314030224779759,2.465290180831724,2.2219355971498658,3.336745970726593,0.007795679582980597,0.9363253665104324,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s313,late_0p22_0p32,True,21.358002485133493,5.339500621283373,36.64885421158589,9.162213552896473,3.3967403566107257,1.93726783801942,3.302879416528748,0.007630278032702704,0.9213149010665914,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s314,early_0p18_0p28,True,11.412065514740469,2.8530163786851173,18.169928654157303,4.542482163539326,0.6851626565469534,2.507671284975436,3.0178803368841094,0.007961701635777986,0.979825133535926,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s314,central_0p20_0p30,True,17.276072717185723,4.319018179296431,28.59953777916893,7.1498844447922325,2.5129331043538676,2.237997380477833,3.2958680775446227,0.007805012019751057,0.9407259472964241,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s314,late_0p22_0p32,True,19.750011877028744,4.937502969257186,35.21273905622414,8.803184764056034,3.396929351894229,1.980807450873217,3.251966532584407,0.007655576013360982,0.9281446084652815,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s315,early_0p18_0p28,True,11.426809994821634,2.8567024987054084,18.14975675316649,4.537439188291622,0.658210421342446,2.5079285874165267,3.019514465670403,0.007961851137157337,0.9797006440052438,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s315,central_0p20_0p30,True,17.77158057732216,4.44289514433054,28.94379758728422,7.235949396821055,2.490198653711986,2.229602582303195,3.3171092063853163,0.0078001343594336515,0.9384322189537232,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s315,late_0p22_0p32,True,20.56510686197392,5.14127671549348,35.9561675331229,8.989041883280725,3.399542588735386,1.9581038937000483,3.277608355545636,0.0076423844824172055,0.9246164152312917,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s316,early_0p18_0p28,True,11.408448972139189,2.852112243034797,18.174276379921096,4.543569094980274,0.6911797991273686,2.507608002272317,3.017478083021457,0.00796166486639731,0.9798557855477644,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s316,central_0p20_0p30,True,17.167995483798894,4.291998870949723,28.52225222667179,7.130563056667947,2.5173966028071044,2.239859613245469,3.291117170220309,0.007806094039673812,0.9412367409763218,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s316,late_0p22_0p32,True,19.57534695515232,4.89383673878808,35.04828063892144,8.76207015973036,3.3955607820412044,1.9857242153010188,3.246117628825535,0.007658432818997116,0.928919497679743,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s317,early_0p18_0p28,True,11.424113954842245,2.856028488710561,18.15378858379374,4.538447145948435,0.6634791389804048,2.50788158833094,3.0192163315009846,0.007961823829106571,0.979723349599716,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s317,central_0p20_0p30,True,17.673251759184097,4.418312939796024,28.876759444819903,7.219189861204976,2.49499989089205,2.2312514941360746,3.3129654154084345,0.0078010924327127015,0.9388813204516989,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s317,late_0p22_0p32,True,20.40144892565769,5.100362231414422,35.80999499226095,8.952498748065237,3.399497103051839,1.9626424822023525,3.2727013554802014,0.007645021555110817,0.925313720077214,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s318,early_0p18_0p28,True,11.417134231046798,2.8542835577616996,18.163474208667623,4.540868552166906,0.6763727842117732,2.507759923596842,3.0184432188209147,0.007961753137800695,0.9797822523022041,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s318,central_0p20_0p30,True,17.435701646191266,4.358925411547816,28.712198036411046,7.178049509102761,2.5060160958263498,2.235258311175476,3.3027794898137306,0.007803420528286367,0.9399785156407116,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s318,late_0p22_0p32,True,20.0102292483127,5.002557312078175,35.453843233149584,8.863460808287396,3.398411438729711,1.9734268869020566,3.2601679995583734,0.007651287657256012,0.9270025550178369,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s319,early_0p18_0p28,True,11.445344874682075,2.8613362186705187,18.115551672409957,4.528887918102489,0.6155397018136154,2.508249922399897,3.0215550737952,0.007962037843599156,0.9795452152837695,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s319,central_0p20_0p30,True,18.592394807133136,4.648098701783284,29.480905948845354,7.3702264872113386,2.4446804939289226,2.2163141528934154,3.3509286675897227,0.007792413334643736,0.9347914901815516,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s319,late_0p22_0p32,True,21.964740880707055,5.491185220176764,37.15739334951376,9.28934833737844,3.391290290320303,1.9214064212409456,3.3203961488266476,0.007621062015642053,0.9188645159316184,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,early_0p18_0p28,True,11.404134854913089,2.851033713728272,18.17921495078211,4.544803737695528,0.6981129803897553,2.507532325311152,3.016997356406394,0.007961620895535504,0.9798924098666137,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,central_0p20_0p30,True,17.04446895631353,4.2611172390783825,28.43295420109001,7.108238550272502,2.522263618612609,2.24202397021078,3.285693015540837,0.007807351603925242,0.9418254664813286,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,late_0p22_0p32,True,19.37661136170346,4.844152840425865,34.85979732010623,8.714949330026558,3.3936616722178616,1.991543726088443,3.239913215908096,0.0076618141506556055,0.9298104111824276,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,early_0p18_0p28,True,11.405966233296292,2.851491558324073,18.17714934436647,4.544287336091617,0.6952002378460366,2.507564503730461,3.0172016030746045,0.007961639592280283,0.9798768546180624,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,central_0p20_0p30,True,17.096309408570388,4.274077352142597,28.470533258001467,7.117633314500367,2.5202571009706256,2.2410997288024057,3.287937071058412,0.007806814588556017,0.941577712769029,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,late_0p22_0p32,True,19.460138141278783,4.865034535319696,34.93867506781545,8.734668766953863,3.394490298996601,1.9889626785223091,3.2421410096033707,0.007660314475138843,0.9294344232966486,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,early_0p18_0p28,True,11.406723160008905,2.8516807900022263,18.17628403011182,4.544071007527955,0.6939848479264012,2.5075776958952805,3.017285820605635,0.007961647257372107,0.9798704282021758,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,central_0p20_0p30,True,17.117811087334903,4.279452771833726,28.48612046881918,7.121530117204795,2.519399292733018,2.2407446497226413,3.288942090302278,0.007806608275658329,0.9414753133561836,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,late_0p22_0p32,True,19.494269674690567,4.873567418672642,34.97204547538102,8.743011368845256,3.3948440497575474,1.9881674171246821,3.2438263415210593,0.007659852401497467,0.9292820721321093,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,early_0p18_0p28,True,11.41041750355528,2.85260437588882,18.171934462448135,4.542983615612034,0.6879288656122723,2.5076424854333337,3.017697130171306,0.0079616849022746,0.979839095922064,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,central_0p20_0p30,True,17.22628997072054,4.306572492680135,28.56403447017929,7.141008617544823,2.5150128810887655,2.238851202607341,3.29367809538512,0.007805508119148872,0.9409607365439555,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,late_0p22_0p32,True,19.669473957844957,4.917368489461239,35.13702808772983,8.784257021932458,3.396332281510329,1.9830484521200473,3.249213800629104,0.007656878110519905,0.9285009674440771,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,early_0p18_0p28,True,11.417941571131184,2.854485392782796,18.1624043066601,4.540601076665025,0.674931259443161,2.50777401903668,3.0185327900739662,0.007961761327725707,0.9797754301566429,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,central_0p20_0p30,True,17.46210316416395,4.365525791040987,28.730654504419302,7.182663626104826,2.504837435978287,2.2348021745955666,3.3038983380502858,0.007803155497579392,0.9398556693125979,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,late_0p22_0p32,True,20.053625208513758,5.013406302128439,35.49340469026831,8.873351172567077,3.398589736736053,1.9721478857091106,3.2613506882835317,0.007650544514510355,0.9268133633885287,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s325,early_0p18_0p28,True,11.35885670070789,2.8397141751769723,18.219550047246095,4.554887511811524,0.7596035780405079,2.506730091327398,3.011899859992145,0.007961154770586884,0.9802808571467595,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s325,central_0p20_0p30,True,16.00286725496142,4.000716813740355,27.63318603601511,6.908296509003778,2.5530705466808468,2.2610063168254206,3.2375785308257328,0.007818380986274562,0.9470162910772038,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s325,late_0p22_0p32,True,17.756224213719662,4.4390560534299155,33.22084643782467,8.305211609456167,3.361665146922914,2.040546413113103,3.18367771517938,0.00769028636130011,0.9374581248738414,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s326,early_0p18_0p28,True,11.45202285573943,2.8630057139348577,18.09858714413409,4.524646786033522,0.5955405550549134,2.508365151982371,3.022286795148384,0.007962104795865324,0.9794894999700013,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s326,central_0p20_0p30,True,18.991984880528193,4.747996220132048,29.728719794869114,7.432179948717279,2.419147075632792,2.2100819760357826,3.3668012084658745,0.007788792230107672,0.9330834309675605,True
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s326,late_0p22_0p32,True,22.669485143471675,5.667371285867919,37.72990356744446,9.432475891861115,3.3817391505252155,1.9037486025675179,3.340995086103683,0.007610802228611614,0.9160964753284978,True
lambda1_start_expansion48_s327_cont320000,early_0p18_0p28,True,11.444405131550678,2.8611012828876694,18.11766506316473,4.529416265791182,0.6180809664942994,2.5082336116222357,3.021451796582912,0.007962028366488296,0.9795530676268104,True
lambda1_start_expansion48_s327_cont320000,central_0p20_0p30,True,18.542074788981108,4.635518697245277,29.449139791729873,7.362284947932468,2.447729225163955,2.21713478233215,3.3489745662006554,0.007792890147970911,0.9350095277416097,True
lambda1_start_expansion48_s327_cont320000,late_0p22_0p32,True,21.87649481098009,5.469123702745023,37.08543832799751,9.271359581999377,3.39227545138604,1.923905085741253,3.318530926258698,0.007622513823824468,0.9192178491739504,True
lambda1_start_expansion48_s328_cont240000,early_0p18_0p28,True,11.451801875958314,2.8629504689895784,18.09921431732093,4.524803579330232,0.5962683865396999,2.508361308220161,3.0222623740540158,0.007962102562510096,0.9794913428431805,True
lambda1_start_expansion48_s328_cont240000,central_0p20_0p30,True,18.976937674854295,4.744234418713574,29.7196184886588,7.4299046221647,2.420127692134053,2.2103535390453732,3.3663206386440567,0.0077889500173573475,0.9331471930182749,True
lambda1_start_expansion48_s328_cont240000,late_0p22_0p32,True,22.64171021250258,5.660427553125645,37.70955163432349,9.427387908580872,3.382225595487102,1.9048337048290667,3.3413920473326533,0.007611432709551284,0.9162058101990264,True
lambda1_start_expansion48_s329_cont200000,early_0p18_0p28,True,11.435865538876122,2.8589663847190305,18.134723809643795,4.533680952410949,0.6390336940766654,2.5080857657987705,3.020513101000156,0.007961942463088213,0.9796245596611325,True
lambda1_start_expansion48_s329_cont200000,central_0p20_0p30,True,18.13479680794647,4.533699201986617,29.186390447719692,7.296597611929923,2.4712168880420844,2.223663808229297,3.332361162022787,0.007796683731791191,0.9367981785533623,True
lambda1_start_expansion48_s329_cont200000,late_0p22_0p32,True,21.176007663486764,5.294001915871691,36.49288367317044,9.12322091829261,3.397833862993849,1.9420610312696074,3.297392224053377,0.007633063039325106,0.9220624725407753,True
lambda1_start_expansion48_s330_cont120000,early_0p18_0p28,True,11.424008115803858,2.8560020289509644,18.153942917454728,4.538485729363682,0.6636820309986431,2.5078797745068213,3.0192045622938304,0.007961822775213703,0.9797242428170146,True
lambda1_start_expansion48_s330_cont120000,central_0p20_0p30,True,17.669358302132977,4.417339575533244,28.874127168355432,7.218531792088858,2.4951789651071143,2.2313338607903224,3.3128481748567262,0.00780114029051137,0.938899221567201,True
lambda1_start_expansion48_s330_cont120000,late_0p22_0p32,True,20.394611970415387,5.098652992603847,35.8046396175353,8.951159904383825,3.3995114059829095,1.9629951216730057,3.2729865356661625,0.007645226450513491,0.9253435442331726,True
lambda1_start_expansion48_s331_cont120000,early_0p18_0p28,True,11.451504781235005,2.8628761953087514,18.1000521760897,4.525013044022425,0.5972408632569329,2.5083561840597537,3.0222298210027345,0.007962099585200414,0.9794938188814994,True
lambda1_start_expansion48_s331_cont120000,central_0p20_0p30,True,18.95724980358961,4.739312450897403,29.707601793264622,7.426900448316156,2.4214291403295505,2.2106634542684027,3.3655631866210847,0.007789130088534007,0.9332305252040086,True
lambda1_start_expansion48_s331_cont120000,late_0p22_0p32,True,22.606510050019853,5.651627512504963,37.68166547989288,9.42041636997322,3.382782128286132,1.905765070102024,3.340557119976184,0.00761197386412563,0.9163426180893212,True
lambda1_start_expansion48_s332_cont120000,early_0p18_0p28,True,11.429447154379094,2.8573617885947735,18.14563314656178,4.536408286640445,0.652878680717453,2.5079743659868865,3.019805594196603,0.007961877736047672,0.979678457043934,True
lambda1_start_expansion48_s332_cont120000,central_0p20_0p30,True,17.87159592915642,4.467898982289105,29.011419142758648,7.252854785689662,2.485157273461077,2.2279624188405274,3.321370039172713,0.0077991813692521745,0.9379784758246555,True
lambda1_start_expansion48_s332_cont120000,late_0p22_0p32,True,20.731892724655765,5.182973181163941,36.104947810374675,9.026236952593669,3.3993896927295477,1.9537668240307031,3.2833324621590654,0.007639864498948884,0.9239122438424918,True
lambda1_start_expansion48_s333_cont120000,early_0p18_0p28,True,11.381909358632658,2.8454773396581645,18.201215357699457,4.550303839424864,0.7304468158139159,2.5071404923406484,3.0145074766950173,0.007961393227390123,0.9800821477284049,True
lambda1_start_expansion48_s333_cont120000,central_0p20_0p30,True,16.484991504548518,4.121247876137129,28.01419226745928,7.00354806686482,2.5412010886472918,2.2519986212181795,3.260265152297242,0.007813147211918028,0.9445604217975697,True
lambda1_start_expansion48_s333_cont120000,late_0p22_0p32,True,18.495076654478503,4.623769163619626,33.98989525752708,8.49747381438177,3.380089419864859,2.0173780302080777,3.2092477228006846,0.00767682475095959,0.9338795036347742,True
lambda1_start_expansion48_s334_cont120000,early_0p18_0p28,True,11.448566085083772,2.862141521270943,18.107843580569657,4.526960895142414,0.6063668851773202,2.5083055428010037,3.0219081059043216,0.007962070160924442,0.9795183232441924,True
lambda1_start_expansion48_s334_cont120000,central_0p20_0p30,True,18.774293719099113,4.693573429774778,29.594821192441515,7.398705298110379,2.433312056104363,2.213485918401009,3.358274460097217,0.007790770035202232,0.9340091454791201,True
lambda1_start_expansion48_s334_cont120000,late_0p22_0p32,True,22.282968945626877,5.570742236406719,37.4196519631341,9.354912990783525,3.3874281330422664,1.9136388533317898,3.33057971368415,0.00761654879722214,0.91760586236854,True
lambda1_start_expansion48_s335_cont120000,early_0p18_0p28,True,11.377148199368023,2.8442870498420056,18.205320780203472,4.551330195050868,0.7367785267952166,2.507056039120171,3.013971016014457,0.00796134415722624,0.9801230263034304,True
lambda1_start_expansion48_s335_cont120000,central_0p20_0p30,True,16.37848498860854,4.094621247152135,27.93170913156823,6.982927282892057,2.5441926293650936,2.25395386102822,3.25531827149384,0.007814283272063138,0.945094639759049,True
lambda1_start_expansion48_s335_cont120000,late_0p22_0p32,True,18.3302152484384,4.5825538121096,33.821647987337705,8.455411996834426,3.3765738253023883,2.0224198231776955,3.2035291616178156,0.007679754202387115,0.9346638993950107,True
lambda1_start_expansion48_s336_cont120000,early_0p18_0p28,True,11.450237559451644,2.862559389862911,18.103514680586176,4.525878670146544,0.6012788179945527,2.5083342887592965,3.022091128353074,0.007962086863293829,0.9795043806234169,True
lambda1_start_expansion48_s336_cont120000,central_0p20_0p30,True,18.87610167320156,4.71902541830039,29.657788689776048,7.414447172444012,2.426757801119737,2.2119072293563726,3.3623272454028053,0.007789852763726926,0.9335748469044225,True
lambda1_start_expansion48_s336_cont120000,late_0p22_0p32,True,22.462706498709565,5.615676624677391,37.5655202548287,9.391380063707174,3.3849287764876026,1.9092068861768945,3.3360031703112907,0.007613973675120362,0.9169018493372253,True
lambda1_start_expansion48_s337_cont120000,early_0p18_0p28,True,11.466384803223061,2.8665962008057653,18.01451800492335,4.503629501230837,0.5049704805522036,2.508612767142662,3.023855944509431,0.007962248668608446,0.9793701799196354,True
lambda1_start_expansion48_s337_cont120000,central_0p20_0p30,True,20.905754844998857,5.226438711249714,30.807799964428384,7.701949991107096,2.2671984397145497,2.18216781077566,3.438667635327839,0.0077725731604707,0.9253939299899039,True
lambda1_start_expansion48_s337_cont120000,late_0p22_0p32,True,26.268253878285986,6.5670634695714964,40.386631442171165,10.096657860542791,3.2862564109402963,1.8217838415791765,3.4422220167488495,0.00756317794345533,0.903042655202471,True
lambda1_start_expansion48_s338_cont120000,early_0p18_0p28,True,11.45380735249376,2.86345183812344,18.09329410996053,4.523323527490133,0.5894378690373624,2.508395853132329,3.022481817605226,0.007962122634266884,0.979474637944372,True
lambda1_start_expansion48_s338_cont120000,central_0p20_0p30,True,19.115408395232382,4.778852098808096,29.803640347243597,7.450910086810899,2.4108074656198415,2.2082208484938395,3.371729372639546,0.007787710852358247,0.9325638454639442,True
lambda1_start_expansion48_s338_cont120000,late_0p22_0p32,True,22.889486912064335,5.722371728016084,37.90622463713264,9.47655615928316,3.378121600442473,1.89869222826984,3.3483708041545843,0.007607864304941663,0.9152498568541951,True
lambda1_start_expansion48_s339_cont120000,early_0p18_0p28,True,11.450127909051865,2.8625319772629663,18.10380723733981,4.525951809334953,0.6016206242871937,2.5083325044180715,3.0220792459210166,0.007962085826531514,0.9795052961425663,True
lambda1_start_expansion48_s339_cont120000,central_0p20_0p30,True,18.869349990674742,4.7173374976686855,29.65360303869946,7.413400759674865,2.4272035839751904,2.2119981487249727,3.362021493143972,0.007789905590940526,0.9336035177204791,True
lambda1_start_expansion48_s339_cont120000,late_0p22_0p32,True,22.45107386708805,5.612768466772012,37.55549488337164,9.38887372084291,3.3850813347453723,1.9093573194774405,3.335246364381968,0.007614061081931725,0.9169466735528928,True
lambda1_start_expansion48_s340_cont120000,early_0p18_0p28,True,11.447842633133174,2.8619606582832935,18.10964427864616,4.52741106966154,0.6084963523458101,2.508293012128932,3.0218288192607465,0.007962062880182173,0.979524359212791,True
lambda1_start_expansion48_s340_cont120000,central_0p20_0p30,True,18.73186130626189,4.682965326565473,29.56841321451259,7.392103303628147,2.436002765254815,2.214145983426023,3.3565763333398007,0.007791153555200264,0.9341909121801862,True
lambda1_start_expansion48_s340_cont120000,late_0p22_0p32,True,22.208372555094726,5.552093138773682,37.35869542592514,9.339673856481285,3.3884001946629967,1.9154808773877594,3.3282961330460608,0.00761761907520317,0.9178995405202949,True
lambda1_start_expansion48_s341_cont120000,early_0p18_0p28,True,11.445005841308944,2.861251460327236,18.116319983841503,4.529079995960376,0.6164625005346905,2.508244032778126,3.0215177026616193,0.007962034421530656,0.9795480488965718,True
lambda1_start_expansion48_s341_cont120000,central_0p20_0p30,True,18.57392680521189,4.6434817013029726,29.46930622650792,7.36732655662698,2.44579256446376,2.216636675892063,3.350272803486455,0.007792600731362422,0.9348715173896623,True
