dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error,row_correction_note,A_over_PreFactor,dA_over_PreFactor,ratio_CS_to_A_over_PreFactor,ratio_error_to_dA_over_PreFactor
E288_400,E288_400:11,2.3,5.5,0.03,0.012048491,0.206892673,0.194844182,27.39342987,400.0,1.604742857,0.3036,0.111,0.021,0.06916996,15%,5.00%,,,0.4181818181818181,1.604742868146808,0.3036000020818286,6.946164625148636e-09,6.857142898958599e-09,Data/E288_400.csv,11,0.027500659,0.032998961,5.0,6.0,0.010953174,0.013143809,0.189189189,,1.604742868146808,0.3036000020818286,0.9999999930538354,0.9999999931428571
E288_400,E288_400:12,2.5,5.5,0.03,0.012048491,0.206892673,0.194844182,27.39342987,400.0,1.115714286,0.298571429,0.071,0.019,0.063636364,15%,5.00%,,,0.4545454545454545,1.1157142793387755,0.2985714268653061,5.970367633092419e-09,7.1496923642958414e-09,Data/E288_400.csv,12,0.027500659,0.032998961,5.0,6.0,0.010953174,0.013143809,0.267605634,,1.1157142793387755,0.2985714268653061,1.0000000059703678,1.0000000071496924
E288_400,E288_400:13,2.7,5.5,0.03,0.012048491,0.206892673,0.194844182,27.39342987,400.0,0.8316,0.254571429,0.049,0.015,0.058922559,15%,5.00%,,,0.4909090909090909,0.8315999989070401,0.254571428236849,1.3142856478723602e-09,2.997787478971262e-09,Data/E288_400.csv,13,0.027500659,0.032998961,5.0,6.0,0.010953174,0.013143809,0.306122449,,0.8315999989070401,0.254571428236849,1.0000000013142856,1.0000000029977876
E288_400,E288_400:19,0.1,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.653714286,0.018857143,1.04,0.03,1.590909091,15%,5.00%,,,0.0153846153846153,0.6537142856769306,0.0188571428560653,4.942059046161027e-10,7.632900382874955e-09,Data/E288_400.csv,19,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.028846154,,0.6537142856769306,0.0188571428560653,1.000000000494206,1.0000000076329003
E288_400,E288_400:20,0.3,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,1.8216,0.033942857,0.966,0.018,0.53030303,15%,5.00%,,,0.0461538461538461,1.821600001040914,0.033942857162253,5.714284261358418e-10,4.780182688677944e-09,Data/E288_400.csv,20,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.01863354,,1.821600001040914,0.033942857162253,0.9999999994285717,0.9999999952198172
E288_400,E288_400:21,0.5,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,2.809714286,0.050285714,0.894,0.016,0.318181818,15%,5.00%,,,0.0769230769230769,2.809714287319837,0.0502857143144489,4.697405321047947e-10,6.253246772560591e-09,Data/E288_400.csv,21,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.017897092,,2.809714287319837,0.0502857143144489,0.9999999995302594,0.9999999937467532
E288_400,E288_400:22,0.7,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,3.1108,0.0616,0.707,0.014,0.227272727,15%,5.00%,,,0.1076923076923076,3.11080000373296,0.06160000007392,1.2000000510240715e-09,1.199999919419745e-09,Data/E288_400.csv,22,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.01980198,,3.11080000373296,0.06160000007392,0.9999999988,0.9999999988
E288_400,E288_400:23,0.9,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,3.360342857,0.0792,0.594,0.014,0.176767677,15%,5.00%,,,0.1384615384615384,3.360342852726406,0.0791999998959085,1.2717731806101507e-09,1.3142859065372367e-09,Data/E288_400.csv,23,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.023569024,,3.360342852726406,0.0791999998959085,1.0000000012717731,1.000000001314286
E288_400,E288_400:24,1.1,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,3.042285714,0.082971429,0.44,0.012,0.144628099,15%,5.00%,,,0.1692307692307692,3.042285717936457,0.0829714286709942,1.293914281286412e-09,3.965289202907041e-09,Data/E288_400.csv,24,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.027272727,,3.042285717936457,0.0829714286709942,0.9999999987060856,1.0000000039652892
E288_400,E288_400:25,1.3,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,2.696571429,0.089885714,0.33,0.011,0.122377622,15%,5.00%,,,0.2,2.696571436892277,0.0898857145630759,2.9267822799814475e-09,6.264353663800649e-09,Data/E288_400.csv,25,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.033333333,,2.696571436892277,0.0898857145630759,0.9999999970732176,0.9999999937356464
