endpoint,row_id,profile,qT,W_lambda1_fiducial,FO_DYTurbo,FO_DYTurbo_unc,profile_value,matched_lambda1,CS,error
lambda1_start_expansion48_s345_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7814782857894897,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6368109814125741,1.003090909,0.028490973
lambda1_start_expansion48_s346_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7842811942100525,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6377484298038025,1.003090909,0.028490973
lambda1_start_expansion48_s347_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7820255160331726,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6369940056269253,1.003090909,0.028490973
lambda1_start_expansion48_s348_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7851479649543762,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6380383261250198,1.003090909,0.028490973
lambda1_start_expansion48_s349_cont160000,LHCb_7:10,early_0p18_0p28,21.75,0.7819802165031433,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.636978854945855,1.003090909,0.028490973
lambda1_start_expansion48_s350_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7843539714813232,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6377727705690484,1.003090909,0.028490973
lambda1_start_expansion96_s351_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7815279364585876,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6368275873564315,1.003090909,0.028490973
lambda1_start_expansion96_s352_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7836578488349915,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6375399484582316,1.003090909,0.028490973
lambda1_start_expansion96_s353_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7819514870643616,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6369692462244393,1.003090909,0.028490973
lambda1_start_expansion96_s354_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7799091339111328,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6362861697943396,1.003090909,0.028490973
lambda1_start_expansion96_s355_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.783725380897522,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6375625349340905,1.003090909,0.028490973
lambda1_start_expansion96_s356_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7784995436668396,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6358147244566648,1.003090909,0.028490973
lambda1_start_expansion96_s357_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7759111523628235,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.634949022514347,1.003090909,0.028490973
lambda1_start_expansion96_s358_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7831074595451355,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6373558676832268,1.003090909,0.028490973
lambda1_start_expansion96_s359_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7755353450775146,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6348233316667832,1.003090909,0.028490973
lambda1_start_expansion96_s360_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7834663987159729,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6374759168956028,1.003090909,0.028490973
lambda1_start_expansion96_s361_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7882145643234253,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.639063967428163,1.003090909,0.028490973
lambda1_start_expansion96_s362_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7847518920898438,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6379058573411875,1.003090909,0.028490973
lambda1_start_expansion96_s363_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7831404209136963,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6373668917972162,1.003090909,0.028490973
lambda1_start_expansion96_s364_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7817344665527344,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6368966625010483,1.003090909,0.028490973
lambda1_start_expansion96_s365_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7812037467956543,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.636719160311245,1.003090909,0.028490973
lambda1_start_expansion96_s366_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7802730798721313,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6364078935556758,1.003090909,0.028490973
lambda1_start_expansion96_s367_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7837282419204712,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6375634918192108,1.003090909,0.028490973
lambda1_start_expansion96_s368_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7824056148529053,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6371211318021697,1.003090909,0.028490973
lambda1_start_expansion96_s369_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7811670899391174,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.636706900220642,1.003090909,0.028490973
lambda1_start_expansion96_s370_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7844277620315552,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6377974502311077,1.003090909,0.028490973
lambda1_start_expansion96_s371_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7815902233123779,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6368484195429032,1.003090909,0.028490973
lambda1_start_expansion96_s372_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7855234742164612,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6381639172970504,1.003090909,0.028490973
lambda1_start_expansion96_s373_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7815151214599609,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6368233013084971,1.003090909,0.028490973
lambda1_start_expansion96_s374_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.782896876335144,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6372854369513563,1.003090909,0.028490973
lambda1_start_expansion96_s375_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7803810834884644,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6364440159689646,1.003090909,0.028490973
lambda1_start_expansion96_s376_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7836044430732727,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.637522086602654,1.003090909,0.028490973
lambda1_start_expansion96_s377_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7812908291816711,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6367482855020921,1.003090909,0.028490973
lambda1_start_expansion96_s378_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7811253666877747,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.636692945645972,1.003090909,0.028490973
lambda1_start_expansion96_s379_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7836177945137024,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6375265520665484,1.003090909,0.028490973
lambda1_start_expansion96_s380_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7784934043884277,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6358126711406775,1.003090909,0.028490973
lambda1_start_expansion96_s381_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7754805088043213,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6348049913686453,1.003090909,0.028490973
lambda1_start_expansion96_s382_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7834274172782898,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6374628793358396,1.003090909,0.028490973
lambda1_start_expansion96_s383_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7755069732666016,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6348138425560075,1.003090909,0.028490973
lambda1_start_expansion96_s384_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7835885882377625,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6375167838642793,1.003090909,0.028490973
lambda1_start_expansion96_s385_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7879559993743896,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6389774889354218,1.003090909,0.028490973
lambda1_start_expansion96_s386_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7852809429168701,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.638082801348004,1.003090909,0.028490973
lambda1_start_expansion96_s387_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.783115029335022,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6373583994417741,1.003090909,0.028490973
lambda1_start_expansion96_s388_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7826427817344666,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6372004535916156,1.003090909,0.028490973
lambda1_start_expansion96_s389_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.782331645488739,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6370963923347903,1.003090909,0.028490973
lambda1_start_expansion96_s390_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7807048559188843,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6365523034684044,1.003090909,0.028490973
lambda1_start_expansion96_s391_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7824119329452515,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6371232449234768,1.003090909,0.028490973
lambda1_start_expansion96_s392_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7825720906257629,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6371768105551032,1.003090909,0.028490973
lambda1_start_expansion96_s393_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7803519368171692,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6364342677018022,1.003090909,0.028490973
lambda1_start_expansion96_s394_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7841026186943054,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6376887042242145,1.003090909,0.028490973
lambda1_start_expansion96_s395_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7820835113525391,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6370134024857167,1.003090909,0.028490973
lambda1_start_expansion96_s396_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7847878336906433,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6379178782105104,1.003090909,0.028490973
lambda1_start_expansion96_s397_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7817310690879822,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.636895526199968,1.003090909,0.028490973
lambda1_start_expansion96_s398_cont120000,LHCb_7:10,early_0p18_0p28,21.75,0.7814728021621704,0.5641114168982498,0.0001644137353501,0.6655444093888124,0.6368091473827603,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s303,LHCb_7:10,central_0p20_0p30,21.75,0.7782902121543884,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6968846828779605,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s304,LHCb_7:10,central_0p20_0p30,21.75,0.7824416160583496,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.699458212410007,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s305,LHCb_7:10,central_0p20_0p30,21.75,0.7783990502357483,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6969521535512726,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s306,LHCb_7:10,central_0p20_0p30,21.75,0.7742655277252197,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6943897090148412,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s307,LHCb_7:10,central_0p20_0p30,21.75,0.7843670845031738,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.7006518447378687,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s308,LHCb_7:10,central_0p20_0p30,21.75,0.7760269045829773,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6954816180329393,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s309,LHCb_7:10,central_0p20_0p30,21.75,0.7764087319374084,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6957183196393125,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s310,LHCb_7:10,central_0p20_0p30,21.75,0.7809591293334961,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6985391923735232,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s311,LHCb_7:10,central_0p20_0p30,21.75,0.77447509765625,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6945196251634532,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s312,LHCb_7:10,central_0p20_0p30,21.75,0.7781038284301758,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.696769140273663,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s313,LHCb_7:10,central_0p20_0p30,21.75,0.7816910147666931,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6989929012440598,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s314,LHCb_7:10,central_0p20_0p30,21.75,0.7786951661109924,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6971357210786628,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s315,LHCb_7:10,central_0p20_0p30,21.75,0.7802796363830566,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6981179625401397,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s316,LHCb_7:10,central_0p20_0p30,21.75,0.778334379196167,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6969120628171304,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s317,LHCb_7:10,central_0p20_0p30,21.75,0.7799738049507141,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6979283721651317,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s318,LHCb_7:10,central_0p20_0p30,21.75,0.7792174816131592,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6974595138005875,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s319,LHCb_7:10,central_0p20_0p30,21.75,0.7826938033103943,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.699614547798169,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,LHCb_7:10,central_0p20_0p30,21.75,0.7779152393341064,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6966522305199064,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,LHCb_7:10,central_0p20_0p30,21.75,0.7780917882919312,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6967616763766153,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,LHCb_7:10,central_0p20_0p30,21.75,0.7781652212142944,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6968071987586091,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,LHCb_7:10,central_0p20_0p30,21.75,0.7785296440124512,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.69703311096925,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,LHCb_7:10,central_0p20_0p30,21.75,0.7793025970458984,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6975122783797165,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s325,LHCb_7:10,central_0p20_0p30,21.75,0.7740185856819153,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6942366252253932,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s326,LHCb_7:10,central_0p20_0p30,21.75,0.783790647983551,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.700294501429215,1.003090909,0.028490973
lambda1_start_expansion48_s327_cont320000,LHCb_7:10,central_0p20_0p30,21.75,0.78255295753479,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6995272349827054,1.003090909,0.028490973
lambda1_start_expansion48_s328_cont240000,LHCb_7:10,central_0p20_0p30,21.75,0.7837511301040649,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.700270003588905,1.003090909,0.028490973
lambda1_start_expansion48_s329_cont200000,LHCb_7:10,central_0p20_0p30,21.75,0.781377911567688,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6987988029708349,1.003090909,0.028490973
lambda1_start_expansion48_s330_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7799620032310486,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6979210560680256,1.003090909,0.028490973
lambda1_start_expansion48_s331_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7836982011795044,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.7002371920018836,1.003090909,0.028490973
lambda1_start_expansion48_s332_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7805873155593872,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6983086983646946,1.003090909,0.028490973
lambda1_start_expansion48_s333_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7759089469909668,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6954084940118633,1.003090909,0.028490973
lambda1_start_expansion48_s334_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7831994295120239,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6999279945241859,1.003090909,0.028490973
lambda1_start_expansion48_s335_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7755053639411926,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.6951583056608247,1.003090909,0.028490973
lambda1_start_expansion48_s336_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7834780216217041,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.7001006987558731,1.003090909,0.028490973
lambda1_start_expansion48_s337_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7885406017303467,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.703239082714493,1.003090909,0.028490973
lambda1_start_expansion48_s338_cont120000,LHCb_7:10,central_0p20_0p30,21.75,0.7841213941574097,0.5641114168982498,0.0001644137353501,0.38008211400701114,0.7004995368981137,1.003090909,0.028490973
