row_id,fiducial_pb,fiducial_unc_pb,inclusive_pb,inclusive_unc_pb,acceptance,fiducial_table,inclusive_table
LHCb_7:10,4551.884427547307,79.85370959450863,10791.33298025145,166.4429678034057,0.421809283049409,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_10_bin_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_10_bin_inc_dyturbo.txt
LHCb_7:11,4362.618457727733,93.72610037484745,10850.46225621059,149.7907446763669,0.40206752069301527,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_11_bin_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_11_bin_inc_dyturbo.txt
LHCb_7:12,4623.998283381186,46.71555346124186,11153.63338310551,49.71077941451153,0.41457327173629266,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_12_bin_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_12_bin_inc_dyturbo.txt
LHCb_7:13,1350.194628631797,7.02230194314782,3653.704910019153,13.19614725875492,0.36954123605584754,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_13_bin_fid_dyturbo.txt,systematics/finite_y_completion_2026/reports/lhcb_bin_acceptance_nnlo_all4_10m/tables/LHCb_7_13_bin_inc_dyturbo.txt
