dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error
E288_200,E288_200:16,0.5,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,3.74,0.22,1.19,0.07,0.318181818,0.00%,0.00%,,,0.09090909090909091,3.7400000021371427,0.2200000001257143,5.714284657159851e-10,5.714286364053538e-10,Data/E288_200.csv,16,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.058823529
E288_200,E288_200:17,0.7,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,4.576,0.308,1.04,0.07,0.227272727,0.00%,0.00%,,,0.12727272727272726,4.5760000054912,0.3080000003696,1.2000000823208504e-09,1.2000000545930027e-09,Data/E288_200.csv,17,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.067307692
E288_200,E288_200:18,0.9,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,3.399942857,0.288514286,0.601,0.051,0.176767677,0.00%,0.00%,,,0.16363636363636364,3.3999428526743607,0.2885142853350955,1.2722682657207607e-09,2.304580925781532e-09,Data/E288_200.csv,18,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.084858569
E288_200,E288_200:19,1.1,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,3.0492,0.297314286,0.441,0.043,0.144628099,0.00%,0.00%,,,0.2,3.0492000036590396,0.2973142860710628,1.199999912592813e-09,2.3901583483383133e-10,Data/E288_200.csv,19,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.097505669
E288_200,E288_200:20,1.3,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,2.026514286,0.245142857,0.248,0.03,0.122377622,0.00%,0.00%,,,0.23636363636363636,2.02651429196753,0.24514285789929793,2.944726345794375e-09,3.6684647857022508e-09,Data/E288_200.csv,20,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.120967742
E288_200,E288_200:21,1.5,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,2.404285714,0.339428571,0.255,0.036,0.106060606,0.00%,0.00%,,,0.2727272727272727,2.404285715659592,0.3394285716225306,6.902640599475804e-10,1.8340547457842109e-09,Data/E288_200.csv,21,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.141176471
E288_200,E288_200:22,1.7,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,1.699028571,0.2992,0.159,0.028,0.093582888,0.00%,0.00%,,,0.3090909090909091,1.69902856599168,0.29919999904256,2.947755009211782e-09,3.200000054004923e-09,Data/E288_200.csv,22,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.176100629
E288_200,E288_200:23,1.9,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.7524,0.179142857,0.063,0.015,0.083732057,0.00%,0.00%,,,0.34545454545454546,0.7524000037405029,0.17914285803345306,4.9714286135255086e-09,5.768876775010529e-09,Data/E288_200.csv,23,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.238095238
E288_200,E288_200:24,2.1,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.5808,0.2112,0.044,0.016,0.075757576,0.00%,0.00%,,,0.38181818181818183,0.58079999814144,0.21119999932416003,3.199999952805693e-09,3.1999998452815104e-09,Data/E288_200.csv,24,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.363636364
E288_200,E288_200:25,2.3,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.722857143,0.231314286,0.05,0.016,0.06916996,0.00%,0.00%,,,0.41818181818181815,0.7228571478138776,0.23131428730044082,6.6595143084443366e-09,5.621964928188977e-09,Data/E288_200.csv,25,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.32
E288_200,E288_200:26,2.5,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.127285714,0.130428571,0.0081,0.0083,0.063636364,0.00%,0.00%,,,0.45454545454545453,0.12728571355836735,0.1304285706832653,3.4696167640545282e-09,2.428414967668721e-09,Data/E288_200.csv,26,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,1.024691358
E288_200,E288_200:27,2.7,5.5,0.4,0.233260553,0.423593286,0.190332732,19.37008002,200.0,0.200262857,0.147651429,0.0118,0.0087,0.058922559,0.00%,0.00%,,,0.49090909090909096,0.20026285687965453,0.1476514283773724,6.009374760041332e-10,4.216874788091856e-09,Data/E288_200.csv,27,0.368150244,0.437715688,5.0,6.0,0.212055048,0.254466058,0.737288136
E288_200,E288_200:30,0.1,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.2508,0.027028571,0.399,0.043,1.590909091,0.00%,0.00%,,,0.015384615384615385,0.25079999998566854,0.027028571427026936,5.714306398256589e-11,1.579909377745526e-08,Data/E288_200.csv,30,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.107769424
E288_200,E288_200:31,0.3,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.644914286,0.047142857,0.342,0.025,0.53030303,0.00%,0.00%,,,0.04615384615384615,0.6449142860828082,0.047142857169795924,1.2840187684582293e-10,3.6017316423548132e-09,Data/E288_200.csv,31,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.073099415
E288_200,E288_200:32,0.5,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,1.046571429,0.069142857,0.333,0.022,0.318181818,0.00%,0.00%,,,0.07692307692307693,1.0465714291694694,0.06914285718236735,1.619281042236921e-10,2.637544221924082e-09,Data/E288_200.csv,32,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.066066066
E288_200,E288_200:33,0.7,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,1.122,0.088,0.255,0.02,0.227272727,0.00%,0.00%,,,0.10769230769230768,1.1220000013464,0.0880000001056,1.1999998920316992e-09,1.20000000953525e-09,Data/E288_200.csv,33,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.078431373
E288_200,E288_200:34,0.9,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,1.023942857,0.096171429,0.181,0.017,0.176767677,0.00%,0.00%,,,0.13846153846153847,1.0239428557971035,0.09617142844503183,1.174769120065347e-09,5.770613730220348e-09,Data/E288_200.csv,34,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.093922652
E288_200,E288_200:35,1.1,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.898857143,0.0968,0.13,0.014,0.144628099,0.00%,0.00%,,,0.16923076923076924,0.8988571439357714,0.09680000011616,1.0410680569576947e-09,1.1999999808621349e-09,Data/E288_200.csv,35,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.107692308
E288_200,E288_200:36,1.3,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.596514286,0.089885714,0.073,0.011,0.122377622,0.00%,0.00%,,,0.2,0.5965142875549583,0.08988571456307591,2.6067410382186137e-09,6.264353663800649e-09,Data/E288_200.csv,36,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.150684932
E288_200,E288_200:37,1.5,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.424285714,0.075428571,0.045,0.008,0.106060606,0.00%,0.00%,,,0.23076923076923078,0.4242857145281632,0.07542857147167346,1.2448291735597597e-09,6.253246680567679e-09,Data/E288_200.csv,37,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.177777778
E288_200,E288_200:38,1.7,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.374,0.0748,0.035,0.007,0.093582888,0.00%,0.00%,,,0.26153846153846155,0.3739999988032,0.07479999976064,3.199999979792154e-09,3.200000054004923e-09,Data/E288_200.csv,38,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.2
E288_200,E288_200:39,1.9,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.238857143,0.071657143,0.02,0.006,0.083732057,0.00%,0.00%,,,0.29230769230769227,0.2388571440446041,0.07165714321338124,4.3733424924117425e-09,2.977808209812957e-09,Data/E288_200.csv,39,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.3
E288_200,E288_200:40,2.1,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.10956,0.04884,0.0083,0.0037,0.075757576,0.00%,0.00%,,,0.3230769230769231,0.10955999964940802,0.048839999843712005,3.199999872198541e-09,3.199999926974057e-09,Data/E288_200.csv,40,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.445783133
E288_200,E288_200:41,2.3,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.135897143,0.062165714,0.0094,0.0043,0.06916996,0.00%,0.00%,,,0.3538461538461538,0.135897143789009,0.06216571471199347,5.8059277408463e-09,1.1453153469301444e-08,Data/E288_200.csv,41,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.457446809
E288_200,E288_200:42,2.5,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.083285714,0.048714286,0.0053,0.0031,0.063636364,0.00%,0.00%,,,0.38461538461538464,0.08328571380979592,0.04871428543591837,2.2837539066135233e-09,1.1579388345502389e-08,Data/E288_200.csv,42,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,0.58490566
E288_200,E288_200:43,2.7,6.5,0.4,0.275671563,0.500610247,0.224938684,19.37008002,200.0,0.030548571,0.030548571,0.0018,0.0018,0.058922559,0.00%,0.00%,,,0.4153846153846154,0.030548571388421878,0.030548571388421878,1.2714895012800181e-08,1.2714895012800181e-08,Data/E288_200.csv,43,0.372722813,0.431469072,6.0,7.0,0.254466058,0.296877068,1.0
E288_200,E288_200:44,0.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.0594,0.011817143,0.0945,0.0188,1.590909091,0.00%,0.00%,,,0.013333333333333334,0.05939999999660571,0.011817142856467592,5.714295946263291e-11,1.2146117566750423e-08,Data/E288_200.csv,44,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.198941799
E288_200,E288_200:45,0.3,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.169902857,0.020931429,0.0901,0.0111,0.53030303,0.00%,0.00%,,,0.04,0.1699028572399445,0.020931428583389387,1.4122452830066142e-09,1.9903591582896512e-08,Data/E288_200.csv,45,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.123196448
E288_200,E288_200:46,0.5,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.220628571,0.0264,0.0702,0.0084,0.318181818,0.00%,0.00%,,,0.06666666666666667,0.22062857155464488,0.026400000015085714,2.5139304563641018e-09,5.714285575542868e-10,Data/E288_200.csv,46,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.11965812
E288_200,E288_200:47,0.7,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.22968,0.03036,0.0522,0.0069,0.227272727,0.00%,0.00%,,,0.09333333333333332,0.229680000275616,0.030360000036431998,1.2000000083268045e-09,1.199999876974036e-09,Data/E288_200.csv,47,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.132183908
E288_200,E288_200:48,0.9,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.232508571,0.034508571,0.0411,0.0061,0.176767677,0.00%,0.00%,,,0.12000000000000001,0.2325085711229887,0.03450857138321731,5.289641666177682e-10,1.110498898535714e-08,Data/E288_200.csv,48,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.148418491
E288_200,E288_200:49,1.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.205354286,0.037337143,0.0297,0.0054,0.144628099,0.00%,0.00%,,,0.14666666666666667,0.20535428596071084,0.03733714290194743,1.9132376551674685e-10,2.6261402219617076e-09,Data/E288_200.csv,49,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.181818182
E288_200,E288_200:50,1.3,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.134011429,0.031051429,0.0164,0.0038,0.122377622,0.00%,0.00%,,,0.17333333333333334,0.13401142898494955,0.031051428667244408,1.1230708630081964e-10,1.07162730076964e-08,Data/E288_200.csv,50,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.231707317
E288_200,E288_200:51,1.5,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.089571429,0.027342857,0.0095,0.0029,0.106060606,0.00%,0.00%,,,0.2,0.08957142862261225,0.02734285715848163,4.213260302605389e-09,5.796088763094436e-09,Data/E288_200.csv,51,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.305263158
E288_200,E288_200:52,1.7,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.073731429,0.026714286,0.0069,0.0025,0.093582888,0.00%,0.00%,,,0.22666666666666666,0.073731428335488,0.0267142856288,9.012601681444712e-09,1.3895187065539224e-08,Data/E288_200.csv,52,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.362318841
E288_200,E288_200:53,1.9,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.044188571,0.020302857,0.0037,0.0017,0.083732057,0.00%,0.00%,,,0.2533333333333333,0.04418857164825176,0.020302857243791345,1.4670122469424403e-08,1.2007735749861613e-08,Data/E288_200.csv,53,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.459459459
E288_200,E288_200:54,2.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.04224,0.02508,0.0032,0.0019,0.075757576,0.00%,0.00%,,,0.28,0.042239999864832005,0.025079999919744002,3.1999998781361218e-09,3.199999990533476e-09,Data/E288_200.csv,54,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.59375
E288_200,E288_200:55,2.3,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.023131429,0.017348571,0.0016,0.0012,0.06916996,0.00%,0.00%,,,0.30666666666666664,0.023131428730044083,0.01734857154753306,1.1670524776519428e-08,3.1560699914535975e-08,Data/E288_200.csv,55,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,0.75
E288_200,E288_200:56,3.1,7.5,0.4,0.318082573,0.577627208,0.259544635,19.37008002,200.0,0.021434286,0.023382857,0.0011,0.0012,0.051319648,0.00%,0.00%,,,0.41333333333333333,0.02143428575347984,0.023382857185614364,1.150120708116129e-08,7.938053193547828e-09,Data/E288_200.csv,56,0.376147361,0.426997458,7.0,8.0,0.296877068,0.339288078,1.090909091
E288_200,E288_200:57,0.1,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.013954286,0.004714286,0.0222,0.0075,1.590909091,0.00%,0.00%,,,0.011764705882352941,0.013954285713488326,0.0047142857140163264,2.0532162932667158e-08,6.066319976653262e-08,Data/E288_200.csv,57,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.337837838
E288_200,E288_200:58,0.3,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.031114286,0.007165714,0.0165,0.0038,0.53030303,0.00%,0.00%,,,0.03529411764705882,0.031114285732065306,0.00716571428980898,8.611307849515547e-09,4.0443836866036365e-08,Data/E288_200.csv,58,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.23030303
E288_200,E288_200:59,0.5,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.042114286,0.009114286,0.0134,0.0029,0.318181818,0.00%,0.00%,,,0.058823529411764705,0.04211428573835102,0.009114285719493877,6.212831917886984e-09,3.0776532775307496e-08,Data/E288_200.csv,59,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.21641791
E288_200,E288_200:60,0.7,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.044,0.01012,0.01,0.0023,0.227272727,0.00%,0.00%,,,0.08235294117647059,0.0440000000528,0.010120000012144,1.20000000953525e-09,1.1999999341124904e-09,Data/E288_200.csv,60,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.23
E288_200,E288_200:61,0.9,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.034508571,0.009617143,0.0061,0.0017,0.176767677,0.00%,0.00%,,,0.10588235294117647,0.03450857138321731,0.009617142844503183,1.110498898535714e-08,1.61687121436788e-08,Data/E288_200.csv,61,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.278688525
E288_200,E288_200:62,1.1,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.035954286,0.011062857,0.0052,0.0016,0.144628099,0.00%,0.00%,,,0.12941176470588237,0.03595428575743085,0.011062857156132571,6.746599063725103e-09,1.411322303186257e-08,Data/E288_200.csv,62,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.307692308
E288_200,E288_200:63,1.3,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.049028571,0.014708571,0.006,0.0018,0.122377622,0.00%,0.00%,,,0.15294117647058825,0.04902857157985959,0.014708571473957877,1.1826972971352329e-08,3.2223243246774114e-08,Data/E288_200.csv,63,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.3
E288_200,E288_200:64,1.5,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.016028571,0.009428571,0.0017,0.001,0.106060606,0.00%,0.00%,,,0.17647058823529413,0.01602857143773061,0.009428571433959183,2.730939646583176e-08,4.6025973909633075e-08,Data/E288_200.csv,64,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.588235294
E288_200,E288_200:65,1.7,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.01122,0.008014286,0.00105,0.00075,0.093582888,0.00%,0.00%,,,0.19999999999999998,0.011219999964095999,0.00801428568864,3.2000001776928714e-09,3.8850622536109076e-08,Data/E288_200.csv,65,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.714285714
E288_200,E288_200:66,1.9,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.01254,0.008957143,0.00105,0.00075,0.083732057,0.00%,0.00%,,,0.22352941176470587,0.012540000062341714,0.008957142901672654,4.971428475190304e-09,1.0977534495668634e-08,Data/E288_200.csv,66,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,0.714285714
E288_200,E288_200:67,2.1,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.007656,0.007656,0.00058,0.00058,0.075757576,0.00%,0.00%,,,0.24705882352941178,0.007655999975500801,0.007655999975500801,3.1999998271548283e-09,3.1999998271548283e-09,Data/E288_200.csv,67,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,1.0
E288_200,E288_200:68,2.9,8.5,0.4,0.360493582,0.654644169,0.294150586,19.37008002,200.0,0.009661143,0.009661143,0.00053,0.00053,0.054858934,0.00%,0.00%,,,0.3411764705882353,0.009661142886954384,0.009661142886954384,1.1701060244184298e-08,1.1701060244184298e-08,Data/E288_200.csv,68,0.37880799,0.42363845,8.0,9.0,0.339288078,0.381699087,1.0
E288_200,E288_200:69,0.1,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.009931429,0.003834286,0.0158,0.0061,1.590909091,0.00%,0.00%,,,0.010526315789473684,0.009931428570861062,0.003834285714066612,4.3210190389202086e-08,7.457278567060676e-08,Data/E288_200.csv,69,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.386075949
E288_200,E288_200:70,0.3,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.003507429,0.002036571,0.00186,0.00108,0.53030303,0.00%,0.00%,,,0.031578947368421054,0.0035074285734328164,0.0020365714297351837,1.216181948331651e-07,2.1100913887011434e-07,Data/E288_200.csv,70,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.580645161
E288_200,E288_200:71,0.5,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.013451429,0.004557143,0.00428,0.00145,0.318181818,0.00%,0.00%,,,0.05263157894736842,0.013451428579115101,0.004557142859746939,3.1289233273938166e-08,3.0776532775307496e-08,Data/E288_200.csv,71,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.338785047
E288_200,E288_200:72,0.7,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.009988,0.004136,0.00227,0.00094,0.227272727,0.00%,0.00%,,,0.07368421052631578,0.009988000011985599,0.0041360000049632,1.199999826128363e-09,1.199999996113792e-09,Data/E288_200.csv,72,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.414096916
E288_200,E288_200:73,0.9,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.024721714,0.007637143,0.00437,0.00135,0.176767677,0.00%,0.00%,,,0.09473684210526316,0.024721714253222886,0.0076371428471054695,1.0242933985464431e-08,2.0019859569174904e-08,Data/E288_200.csv,73,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.308924485
E288_200,E288_200:74,1.1,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.008435429,0.004286857,0.00122,0.00062,0.144628099,0.00%,0.00%,,,0.11578947368421054,0.008435428581551085,0.004286857148001371,4.960612132562273e-08,3.4524446806885606e-08,Data/E288_200.csv,74,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.508196721
E288_200,E288_200:75,1.3,9.5,0.4,0.402904592,0.73166113,0.328756537,19.37008002,200.0,0.017977143,0.007517714,0.0022,0.00092,0.122377622,0.00%,0.00%,,,0.1368421052631579,0.017977142912615183,0.007517714308911804,4.860884631753257e-09,4.109118695246759e-08,Data/E288_200.csv,75,0.380934651,0.421022764,9.0,10.0,0.381699087,0.424110097,0.418181818
