flavor,kT,q16,central,q84
u,0.31,2.5929600943787756,2.7844202554300423,2.8811596098816423
u,0.32,2.5512526990655924,2.735819518206594,2.8289423545620456
u,0.33,2.5089449421851193,2.686867176071044,2.7762680240964364
u,0.34,2.466160641635237,2.637304500605113,2.7232680452026883
u,0.35,2.4231443759505304,2.587398136064902,2.669730959792596
u,0.36,2.3798660338698165,2.537401394381151,2.6163246404342395
u,0.37,2.336512836671401,2.4869911739097974,2.5624639887996494
u,0.38,2.2929470821832143,2.436275547093591,2.5084181752694694
u,0.39,2.249262872723993,2.3856391405736126,2.4543211299203214
u,0.4,2.205453074751875,2.334809054671405,2.400332415151304
u,0.41,2.161658579147331,2.283994124334362,2.3462262746248332
u,0.42,2.117935730991181,2.2333888586021944,2.2920148583934767
u,0.43,2.07378922426724,2.1827326403357663,2.2380323593599276
u,0.44,2.0301669489773237,2.132231464720234,2.1842120761490356
u,0.45,1.9865318688587972,2.0820377851780787,2.130621819740308
u,0.46,1.9433549821204696,2.0319361244814784,2.0776458441767387
u,0.47,1.900760996434068,1.9826011916970683,2.0251235798797147
u,0.48,1.8585555641508291,1.9336884244422663,1.97322715140899
u,0.49,1.816317568207097,1.8851513098004076,1.9215420778551233
u,0.5,1.7747357027228767,1.8373301155886332,1.8706493696005522
u,0.51,1.7337015895687482,1.7899528105792708,1.820207767656959
u,0.52,1.6928980836585426,1.7431938415397525,1.7705083369952694
u,0.53,1.652931976823781,1.6971740558587425,1.721735050203773
u,0.54,1.6137314247995136,1.6516957504534144,1.6736831126881375
u,0.55,1.574608649086203,1.6071049517378706,1.626351868862146
u,0.56,1.5361590834771264,1.5632631133525206,1.579786273293957
u,0.5700000000000001,1.4983126829027429,1.520142785363602,1.534077913749898
u,0.58,1.4606440429987975,1.4774042363283004,1.489076701882117
u,0.59,1.4232778849676273,1.4355157123294484,1.4450976346340123
u,0.6,1.386866792881536,1.3947357195305403,1.4027316408200632
u,0.61,1.3501713170084984,1.3552676865858309,1.361963263605766
u,0.62,1.3121513521516148,1.31757671221774,1.3237371814245875
u,0.63,1.273355680663629,1.2800521913004115,1.288186766626478
u,0.64,1.2350949292411861,1.2428333260021573,1.254480802984287
u,0.65,1.1977942169584972,1.2063739105085456,1.2220157588281415
u,0.66,1.1613700409907148,1.1709069119513809,1.1903832520858508
u,0.67,1.125888662945815,1.1363968937370044,1.1598424030116192
u,0.68,1.0914333821639228,1.1031770936730534,1.1299238669094716
u,0.6900000000000001,1.0576263087144213,1.0707635086665204,1.1008402944826594
u,0.7000000000000001,1.0247343831836266,1.0392364313316933,1.0724418047443542
u,0.71,0.9930636809002577,1.0087058004265939,1.0452182184087107
u,0.72,0.9623939703354962,0.9789963788506981,1.0186575849775634
u,0.73,0.932595723674062,0.9503787554659648,0.9926645684693834
u,0.74,0.9038036750545302,0.9228240094281158,0.9677777038151244
u,0.75,0.8760214609914934,0.8960878426424763,0.9436012655436836
u,0.76,0.8490384832030852,0.870161152286304,0.9200921577941895
u,0.77,0.8229151305656287,0.8452618833289298,0.8971790037351574
u,0.78,0.7979131036564616,0.8211547836169166,0.8750818135048953
u,0.79,0.773727252103711,0.797919090467169,0.8536983318977313
u,0.8,0.7504049501756468,0.7755003176404895,0.8328709532917601
u,0.81,0.7280015850788802,0.7539684924869365,0.8130427844349231
u,0.8200000000000001,0.7066921304351608,0.7333301392348677,0.7937638412987551
u,0.8300000000000001,0.6862396135023285,0.7134883130790455,0.7750528890816168
u,0.84,0.6664882659743585,0.6943661688592,0.757074459245213
u,0.85,0.6476409004797062,0.6760056192301573,0.7397980801043117
u,0.86,0.6295808823206663,0.6583801016355352,0.7231061043302902
u,0.87,0.6123131519998468,0.6416761865825233,0.7070670586841411
u,0.88,0.5958302437324351,0.6256864556431689,0.6916954384801834
u,0.89,0.5799516838487921,0.610289389553629,0.67683136194765
u,0.9,0.5649769650189069,0.595518203521303,0.6624566130944571
u,0.91,0.5505771468066025,0.5812994043216302,0.6486901001823556
u,0.92,0.5369990012291062,0.5678152408066561,0.6354955204718306
u,0.93,0.5240272430399338,0.5550017644425275,0.6228019961410389
u,0.94,0.5116291372859754,0.5427010164622419,0.6106785573537028
u,0.95,0.49982468834706273,0.5309286151669059,0.5989326877786392
u,0.96,0.48859125681397364,0.5196681129693511,0.5875896243234895
u,0.97,0.4779047228793008,0.50893995003667,0.5766495896785311
u,0.98,0.4677286544232501,0.49876260094660246,0.5661435604219953
u,0.99,0.4580440135100865,0.48900134532381734,0.5560046354526502
u,1.0,0.4489182176982644,0.4797512893309771,0.5462592572447514
u,1.01,0.44024917913075706,0.4708526921724589,0.5368571971566083
u,1.02,0.43199142517022376,0.4623542643885699,0.5277989780532287
u,1.03,0.4241981525109674,0.4542143275337063,0.5190113358874584
u,1.04,0.41676560062281137,0.4465515346016833,0.5105879927321082
u,1.05,0.40972075099659755,0.43916439803041735,0.5024702487800121
u,1.06,0.4030710720469169,0.43218818193953035,0.4946423353831831
u,1.07,0.39677359189838357,0.42562039454818423,0.48719699809279804
u,1.08,0.3907970503172079,0.4192200138712285,0.47990956186469363
u,1.09,0.38511864820009306,0.4131638166416034,0.4729034794262513
u,1.1,0.3797446203539532,0.4073534153715016,0.46607157612994354
u,1.11,0.3745511594678106,0.4016953432552536,0.45941883351349105
u,1.12,0.3697087921757182,0.3963428641462814,0.4529699098371646
u,1.13,0.3650450475943017,0.3912524570307473,0.446721173432646
u,1.14,0.3606107895390798,0.38631255878412313,0.4407330569937272
u,1.15,0.35640142380994566,0.3815265093447892,0.4348249870922703
u,1.16,0.35235301145412706,0.376953483929384,0.42909305971656025
u,1.17,0.34846145428381886,0.3725427518263552,0.4235315508666581
u,1.18,0.34475129777481384,0.3682166470813759,0.4180062247793789
u,1.19,0.34117002528668694,0.3640827590280292,0.41257238085552855
u,1.2,0.3377639880795259,0.36011362963391946,0.40735774373168604
u,1.21,0.334462758325044,0.3561852271740906,0.4022519166785951
u,1.22,0.3312472535746683,0.35238289905670284,0.39722611551068954
u,1.23,0.3281509277010988,0.34868641275414863,0.3922858737399198
u,1.24,0.3251549385073324,0.345080014333343,0.3873948638665458
u,1.25,0.32224480785599174,0.3414741472289608,0.38257937064160785
u,1.26,0.31935741451382355,0.33801108591333295,0.3778396832049969
u,1.27,0.31656799041266115,0.33464529864808346,0.3730731773457009
u,1.28,0.3138714095655054,0.33132695210872964,0.36847617559109874
u,1.29,0.3112563247384963,0.3280550411709783,0.3639647898008747
u,1.3,0.3086195730337725,0.3248465962156705,0.3594590098011922
u,1.31,0.3060483166571628,0.32172454524195776,0.3550379766126033
u,1.32,0.30343697142345616,0.3185567832608984,0.35064171968581836
u,1.33,0.3008960896680431,0.31543797100168747,0.346309768934839
u,1.34,0.2983534234474549,0.31233415700860445,0.3419071270445331
u,1.35,0.29585816947867283,0.3092241915997313,0.33762736115484826
u,1.36,0.29331025821996753,0.3061754546407165,0.33320460828324183
u,1.37,0.29079901628248195,0.3031088361635881,0.32891450388231164
u,1.38,0.2883406417669326,0.3000450400049627,0.32464793832314803
u,1.39,0.2858189073668554,0.29698216602968946,0.32038761566046736
u,1.4,0.2832200411240565,0.29391403388630666,0.3160515225480488
u,1.41,0.28063487163971795,0.2908933522109579,0.3117580907405292
u,1.42,0.27802694202957173,0.2878448643301885,0.3074084100660327
u,1.43,0.2754808948182093,0.28478174975484094,0.3032744995769413
u,1.44,0.27284282188427594,0.28172167290891226,0.29898394056649436
u,1.45,0.2701922397199022,0.27864663115643973,0.2947461157369614
u,1.46,0.26752711729216133,0.27550749586846457,0.290536438353359
u,1.47,0.26481171114939833,0.27233060216469185,0.2863279068914346
u,1.48,0.2621399481628098,0.2691618149017674,0.2821290692562681
u,1.49,0.25941243593613056,0.26599396757382887,0.2779116368982561
u,1.5,0.2566597650634755,0.262844010745106,0.2737141206050251
u,1.51,0.2538261710240976,0.25964543434852194,0.269508615249685
u,1.52,0.2510417681259439,0.25643678702976574,0.26530145089340673
u,1.53,0.24819004474443154,0.25323330212376327,0.2611676070467456
u,1.54,0.24524041489573414,0.24997054277488237,0.2569879451068676
u,1.55,0.2422436083654566,0.2466582773434371,0.2528495478047101
u,1.56,0.2392113057846963,0.24332382146525747,0.2487932020621617
u,1.57,0.23614346329627994,0.24001629166466526,0.2448881678987915
u,1.58,0.2330266144102719,0.23663520848693154,0.24093535904415378
u,1.59,0.2298565565338405,0.23322402697354222,0.23689240066592732
u,1.6,0.22657300911667377,0.22979456169519136,0.23293584341197424
u,1.61,0.22323521501582624,0.22637881490390957,0.22903127065272683
u,1.62,0.21982263180427122,0.2229064404117571,0.225124652512317
u,1.63,0.21628889970916912,0.21933025444594512,0.22131424592188922
u,1.64,0.21277612038535085,0.21570399701173792,0.21762092787228954
u,1.65,0.20917208878971705,0.21198324113514372,0.21406257126276115
u,1.66,0.20538855053155033,0.20829508697512314,0.21057906810001129
u,1.67,0.2014432035409034,0.20461008170055234,0.20712338473838837
u,1.68,0.19746653882020143,0.2010024067940819,0.2036557884638197
u,1.69,0.1934704823094984,0.19741888082060044,0.20018164003924416
u,1.7,0.18940291246196544,0.19386229253190712,0.1967245304365965
u,1.71,0.18530933465667648,0.1902838704060191,0.19329522775106
u,1.72,0.181238869117031,0.1866803133927709,0.1898406611955322
u,1.73,0.1771671593812511,0.18306915384555572,0.18640092544881912
u,1.74,0.17314960177081778,0.1794490447025892,0.18292632793848976
u,1.75,0.1691092553671874,0.17585842847901578,0.17947071097187825
u,1.76,0.16509398990464194,0.17222887214600135,0.1760189748580119
u,1.77,0.16114063823051294,0.16863193612064392,0.17253267382493478
u,1.78,0.15719943606513945,0.16503853079567665,0.16905217576336215
u,1.79,0.153380563720477,0.16146922816862028,0.16557225725717198
u,1.8,0.14948147151295202,0.15789315330934994,0.16206471837340375
u,1.81,0.1456041469567863,0.1542978600816796,0.15857543660735599
u,1.82,0.1417110953406927,0.15070600193205425,0.15506711829998937
u,1.83,0.1377929705740621,0.14713417005363172,0.151557778764641
u,1.84,0.13389989793023124,0.14353643105957292,0.1480782163708136
u,1.85,0.1300659057594809,0.1399555666674525,0.14456738267772176
u,1.86,0.1262196009591613,0.13641165281639392,0.14107055395406548
u,1.87,0.12239309794017092,0.13286835967344665,0.13757620693824124
u,1.88,0.11862302615255574,0.12932840691477038,0.1341192731963373
u,1.89,0.11488159783355852,0.12583012987874703,0.13063732909877854
u,1.9,0.11116859839466228,0.12235623149357072,0.12718354406588597
u,1.91,0.10747336006823528,0.11888211307094551,0.1237344171092682
u,1.92,0.10382414336855061,0.11544649361102619,0.12032039974755901
u,1.93,0.10020116131133493,0.11202582078952701,0.11692953398570878
u,1.94,0.09663421887970246,0.10863566499127815,0.11354191950010124
u,1.95,0.09309488955729167,0.1052399201560543,0.11018070140116909
u,1.96,0.08959591038178424,0.1018910007473305,0.10685989279857519
u,1.97,0.08612430133769215,0.09856515678403704,0.10354673967950115
u,1.98,0.08269353388593476,0.09526756170914435,0.10028575177054849
u,1.99,0.0793015470077222,0.0919940535019198,0.09702833318677856
u,2.0,0.07595525173351945,0.08877047051542894,0.09381749020355429
u,2.01,0.07266280305416209,0.0855564692607707,0.09064860434579984
u,2.02,0.06941106002816312,0.08236931720008296,0.08749276716141068
u,2.03,0.06620380010175042,0.07922426204732641,0.08438943140606812
u,2.04,0.06305511794285189,0.07612482602632414,0.08131708879840045
u,2.05,0.059930522169485245,0.07305116495132866,0.07827237495921667
u,2.06,0.056853343460525535,0.0700071894079155,0.07525536995101301
u,2.07,0.0538309745357114,0.06701955890574315,0.07227234191297625
u,2.08,0.05086181036781054,0.06404894357670984,0.06932601504236309
u,2.09,0.04793854657142097,0.0611316938554925,0.06642445792014544
u,2.1,0.04506912389872285,0.05825054838437364,0.06354909010752878
u,2.11,0.04224049817462948,0.05541428569822275,0.060702225399373616
u,2.12,0.03946183282646764,0.052612929900899344,0.057894950805719284
u,2.13,0.03674554491039117,0.049856173650768,0.05515576818082938
u,2.14,0.03407219512107644,0.047129792764387696,0.05244054086378236
u,2.15,0.03145511738025603,0.04446686561173825,0.04976428067084264
u,2.16,0.02888814694648662,0.04184962892810515,0.0471511322449164
u,2.17,0.026379218804312998,0.0393056848966923,0.0445669654918567
u,2.18,0.023914087404559123,0.0368222652808595,0.042029011057101426
u,2.19,0.02151223510580792,0.034402894329409295,0.03955202295799187
u,2.2,0.019152695163850073,0.0319807258776798,0.03708376778883397
u,2.21,0.01684401950631492,0.029575556843497698,0.034671735592586884
u,2.22,0.01459339551371555,0.027226799408551848,0.032299104535137825
u,2.23,0.012403617445581315,0.024930773443765295,0.029973648633021734
u,2.24,0.010277110885451596,0.0226846345816712,0.027695426938798593
u,2.25,0.00818256831222933,0.02048386908259,0.025476830074104503
u,2.26,0.006133045865734513,0.018331104608645198,0.023272657037650024
u,2.27,0.0041414314262621515,0.016217461803625002,0.02113395101766178
u,2.28,0.0022038172433734926,0.014168428210204049,0.01905064731735998
u,2.29,0.00032726870865286254,0.012185159289673002,0.01701953881937157
u,2.3000000000000003,-0.0014946118518343594,0.010272310599817251,0.015038640119174246
u,2.31,-0.003280738085335161,0.0083963562231943,0.013108059030757423
u,2.32,-0.005002708839698919,0.0065900431273375,0.011233485987636484
u,2.33,-0.006685074353518333,0.00482005948423565,0.00939925730916777
u,2.34,-0.008296357138250688,0.00310695859878295,0.007622904637414575
u,2.35,-0.009866355487994492,0.0014425320769317,0.005881009736948828
u,2.36,-0.011381682164242162,-0.00017590791917044987,0.00419834322035014
u,2.37,-0.012828381789980189,-0.0017441666869983498,0.0025673526951682955
u,2.38,-0.014211479403059316,-0.00324649208117295,0.0009783021997223779
u,2.39,-0.015532211171484503,-0.00471218331888635,-0.0005606649496768519
u,2.4,-0.016778237102651094,-0.006111056181690951,-0.0020484576419782857
u,2.41,-0.017987661317829102,-0.007435421775070701,-0.0034878158301940377
u,2.42,-0.01914450330224873,-0.00872095279601285,-0.0048969273424004445
u,2.43,-0.02026097742155541,-0.00997123788916475,-0.006245454006580846
u,2.44,-0.021321651235622314,-0.01117704895117035,-0.007556298331243987
u,2.45,-0.022340565368020378,-0.012330457803620902,-0.008811549662903642
u,2.46,-0.02330690692447464,-0.013448407270118149,-0.010011098854498872
u,2.47,-0.02420772476339899,-0.014520305714149952,-0.011172495928801946
u,2.48,-0.02503623540864772,-0.0155710978701062,-0.012289411949099929
u,2.49,-0.025803372901230165,-0.01656964437782965,-0.013350021846792876
u,2.5,-0.026520446117615625,-0.017525499990842353,-0.014366320756765489
u,2.51,-0.02719417806535374,-0.0184329617506213,-0.015332041157598415
u,2.52,-0.027813161765482357,-0.019297752109093402,-0.016254844080856944
u,2.53,-0.028398793803362615,-0.02010668387918905,-0.017128752223354807
u,2.54,-0.028944719664919075,-0.0208628746866951,-0.017960641548797146
u,2.5500000000000003,-0.02947566996608413,-0.0215793860068273,-0.018739667649584155
u,2.56,-0.029964440728274398,-0.022264978196958753,-0.01947055010408496
u,2.57,-0.030418782171869694,-0.022914563345576698,-0.02016212041693264
u,2.58,-0.030830170735287654,-0.0235107948159573,-0.02080656492773227
u,2.59,-0.031204185509261594,-0.02406473008593355,-0.0214175117909416
u,2.6,-0.03155264523948302,-0.024600706558874696,-0.02199442533724659
u,2.61,-0.031860647293504296,-0.02508614704339655,-0.022526202229404827
u,2.62,-0.032142103728051055,-0.02553995939907175,-0.0230220893223689
u,2.63,-0.03240291613201601,-0.025936560085144097,-0.02348754961357575
u,2.64,-0.032631109247623614,-0.026303823629696202,-0.02390642018663299
u,2.65,-0.032808168412319566,-0.026647054423524247,-0.02430116430456802
u,2.66,-0.032955992540707586,-0.026953154890501548,-0.024643131366986787
u,2.67,-0.033077658108047074,-0.02722976958229755,-0.024954306137033127
u,2.68,-0.03315615026425641,-0.02746509545275215,-0.025217012776497225
u,2.69,-0.03320845224511582,-0.02766560746710205,-0.02545171657272357
u,2.7,-0.03322826277453415,-0.027828621075984702,-0.025640479483628145
u,2.71,-0.03321637490216932,-0.027972308568534852,-0.025796404025098436
u,2.72,-0.03317012036677939,-0.028077103238535697,-0.025922776440651687
u,2.73,-0.03309620351005104,-0.028154928444002254,-0.02602866084276998
u,2.74,-0.03299444461942763,-0.028199378812648952,-0.02609856097246638
u,2.75,-0.032862658507392783,-0.028225042597585997,-0.026159746835087285
u,2.76,-0.03270468852155384,-0.0281968315257798,-0.02617470014855103
u,2.77,-0.03252037712278751,-0.0281625141740433,-0.02617773768935719
u,2.78,-0.03230032985914883,-0.028101281179985955,-0.02615266720883888
u,2.79,-0.032064363904226935,-0.028000138658797448,-0.026101393429013447
u,2.8000000000000003,-0.031800927585766456,-0.027865936446209053,-0.026013998500189824
u,2.81,-0.03150883807068294,-0.02770810449615765,-0.0259099530794986
u,2.82,-0.031191909676578693,-0.027526845560855752,-0.025766093544308668
u,2.83,-0.030854809055935278,-0.0273118558496179,-0.025607918942227467
u,2.84,-0.030501647106747066,-0.0270758768653828,-0.025426253223498344
u,2.85,-0.030128291410905058,-0.0268247174481698,-0.025215888475746774
u,2.86,-0.029723284847227978,-0.02653954901595955,-0.024976470571087532
u,2.87,-0.029299543005929535,-0.026244105955489802,-0.024711521927573307
u,2.88,-0.028860752854670435,-0.0259288653423327,-0.02443518615350297
u,2.89,-0.02840242713726365,-0.025594287254001098,-0.024142014500797632
u,2.9,-0.02794377869888229,-0.02523369776518885,-0.02381528238917244
u,2.91,-0.02745405737914635,-0.0248601158303315,-0.02347056044605681
u,2.92,-0.026958527469279542,-0.0244778126780527,-0.023103832466530305
u,2.93,-0.026449901635997346,-0.0240809172333678,-0.02271610314226913
u,2.94,-0.02591484859516533,-0.023665564604286548,-0.02230516562510991
u,2.95,-0.025371888672225486,-0.0232448935941763,-0.021887142062037405
u,2.96,-0.024823670664423123,-0.022801079642656596,-0.02144951946905808
u,2.97,-0.024262002011440603,-0.02235916074424845,-0.02100534036590601
u,2.98,-0.02369185683003863,-0.021899145178404602,-0.020543694907949113
u,2.99,-0.02310633396925794,-0.02142685683816075,-0.020062636545471597
u,3.0,-0.02252084278735584,-0.0209404222209343,-0.01957887219566549
u,3.01,-0.02193500325033496,-0.0204477552876294,-0.019093577853475197
u,3.02,-0.021344669434369336,-0.01995152355961735,-0.018588946552793757
u,3.03,-0.02074417433658874,-0.0194406956583602,-0.01808557448446143
u,3.04,-0.020142767792872877,-0.01892070638699665,-0.017572753338169628
u,3.0500000000000003,-0.019532196968524547,-0.018388974821903502,-0.017053441526731616
u,3.06,-0.018919973220722672,-0.01786010053815975,-0.01653544669617784
u,3.0700000000000003,-0.01831628408368057,-0.017323008560074446,-0.016003515286385456
u,3.08,-0.017720534428080435,-0.01677116725055905,-0.015461974674933482
u,3.09,-0.017111028590159866,-0.0162197931450812,-0.014917198457531491
u,3.1,-0.01649433017830718,-0.015659211357581852,-0.014376739656935082
u,3.11,-0.015874939814296784,-0.015092693745368401,-0.01382642830431936
u,3.12,-0.015255110378780697,-0.0145205857462946,-0.013274695714634353
u,3.13,-0.014646340255724652,-0.01394109519009995,-0.012720352611272174
u,3.14,-0.014035129783018494,-0.0133615275626533,-0.012152908472016803
u,3.15,-0.013425252928869836,-0.012779017899963,-0.011589401235148128
u,3.16,-0.012823211931801592,-0.01219218931039315,-0.011017050638481971
u,3.17,-0.012217921958948774,-0.01160303512326555,-0.010457556922059812
u,3.18,-0.011624302090943422,-0.01101309122797145,-0.009887244625048046
u,3.19,-0.011029224585783577,-0.01041823541699435,-0.009315269288365749
u,3.2,-0.010442616939292214,-0.009813893990859902,-0.008746009106229915
u,3.21,-0.009866218296121741,-0.009212762618423201,-0.008177602625465368
u,3.22,-0.009284863408168467,-0.008615992971064402,-0.00759946845320348
u,3.23,-0.008714119068432571,-0.00802258073082205,-0.00701371484362982
u,3.24,-0.008152890731243574,-0.00743780733214905,-0.0064180971081210375
u,3.25,-0.0076007434752512,-0.006855207442961048,-0.005836709170088296
u,3.26,-0.007041788397061823,-0.00628026916560665,-0.005259120828787887
u,3.27,-0.0064977231798546385,-0.005708689058172201,-0.0046760372038202385
u,3.28,-0.005954016228254327,-0.005143508521447701,-0.004094098937672807
u,3.29,-0.005416477648741,-0.0045879311139221,-0.003522912422446
u,3.3000000000000003,-0.004889082648352012,-0.0040356358353276,-0.0029571067220771643
u,3.31,-0.00436800898097245,-0.003495371537400899,-0.0023905588154558175
u,3.3200000000000003,-0.00385316558821361,-0.00296608860127375,-0.0018384990593695023
u,3.33,-0.003349681459344298,-0.00244519596811195,-0.0012973139262911777
u,3.34,-0.002850852798437862,-0.0019251439284177,-0.0007515589398940742
u,3.35,-0.0023561733222994484,-0.0014137034145728002,-0.00020905314669197636
u,3.36,-0.00187040030780721,-0.0009158254144813498,0.00032359710274079375
u,3.37,-0.0013899644748504123,-0.0004295984168743,0.0008415353253730919
u,3.38,-0.0009143062769091321,4.4568409603207456e-05,0.0013617456531263717
u,3.39,-0.00044462191212977793,0.0005150807079263501,0.0018757048838807578
u,3.4,1.2889336683369889e-05,0.000981716458890261,0.0023765800420364395
u,3.41,0.0004640005333719996,0.0014329072247558,0.0028806947273443233
u,3.42,0.0009116321718841385,0.0018784226274923834,0.003371666737433266
u,3.43,0.0013461528307383381,0.0023133014209143496,0.0038513477901343423
u,3.44,0.001769451771033976,0.0027444280674510995,0.004322601304868439
u,3.45,0.002179051886414318,0.00316372815142535,0.004790693830167309
u,3.46,0.0025823968018563563,0.0035764801603589,0.005240420444822892
u,3.47,0.00297920325879642,0.0039758282532844,0.005671800372147472
u,3.48,0.003360688384713482,0.0043686170720955006,0.006092479172672998
u,3.49,0.0037335004031347255,0.0047480100508916,0.0064960138765918895
u,3.5,0.0041005608095806625,0.005124203468343851,0.006885334432644394
u,3.51,0.004457332253503028,0.005490507980656201,0.0072704107538541
u,3.52,0.004802079526681188,0.005843451709539101,0.00764706213975626
u,3.53,0.005143616171521366,0.00618450278503955,0.008019340797839877
u,3.54,0.005476551425350851,0.0065204419568621495,0.008383975220628516
u,3.5500000000000003,0.005797576055807665,0.00683773514233935,0.008720279421127386
u,3.56,0.006111609686692442,0.0071481290679391,0.009053335827387946
u,3.5700000000000003,0.006414232287830571,0.0074551353189041495,0.009379874505537854
u,3.58,0.00669958176934841,0.007745831911415049,0.009695944429944973
u,3.59,0.006981002647462883,0.00802350499813445,0.010002131537194139
u,3.6,0.00725254003595755,0.008296394109602749,0.010290568363319567
u,3.61,0.007509720477088068,0.0085607048356696,0.010574329780793859
u,3.62,0.0077642669335228134,0.00881479394874135,0.010848130386812168
u,3.63,0.008004496889577911,0.00905273555135635,0.011101451452093942
u,3.64,0.008236208645518878,0.009279195897639349,0.011346893250153178
u,3.65,0.008457441511799644,0.00950284969658335,0.011573922463893606
u,3.66,0.008670262432771652,0.009709988279266002,0.011792947000425947
u,3.67,0.008869846219370764,0.0099124258257774,0.012012566625739544
u,3.68,0.009065239887988187,0.01010382390872705,0.012219272326266847
u,3.69,0.009248188583983945,0.010280868512510949,0.012410138022734081
u,3.7,0.009418984682566734,0.010450932068662199,0.012588443271949374
u,3.71,0.00958171728909446,0.01061451673598805,0.012752085917897223
u,3.72,0.009735062868396758,0.01076643121871585,0.01290522069369692
u,3.73,0.009880160687863685,0.0109073254636452,0.013049451768759084
u,3.74,0.010018056417040552,0.011039848695289647,0.013194923845287955
u,3.75,0.010146782420167162,0.01116521458650135,0.013333125774979387
u,3.76,0.010261721179253528,0.011279875225842098,0.013446218014816025
u,3.77,0.01036908268474691,0.011385849632429251,0.013565969236905761
u,3.78,0.010465710439674914,0.01148424951427855,0.013672570244902314
u,3.79,0.01055541337554439,0.011567365333622999,0.013770913303568751
u,3.8,0.010634509311166546,0.0116439295652319,0.013864619789699606
u,3.81,0.010707724319235331,0.01171254349051285,0.013948987999901158
u,3.82,0.010774120634258186,0.011774532310707249,0.01402524060331493
u,3.83,0.010828628822828265,0.0118275152104052,0.014091853819621877
u,3.84,0.01088306992883778,0.0118773072461261,0.014150586677090585
u,3.85,0.010923362839945038,0.01191257424077345,0.014198453739397697
u,3.86,0.010955422294851474,0.011940314601433251,0.014240034801829279
u,3.87,0.010982595936719656,0.011961248525541701,0.014271637780282197
u,3.88,0.011000666167405733,0.01197654053215235,0.014299331084733214
u,3.89,0.011014287654768423,0.011983505863917,0.014318490984515648
u,3.9,0.01101899993084911,0.011985180609598647,0.0143277542038737
u,3.91,0.011016810170740061,0.011981935587577151,0.014327241202817429
u,3.92,0.0110063161568636,0.0119677112447585,0.01431922641349656
u,3.93,0.010990762869132522,0.011945407822012252,0.014306533843106619
u,3.94,0.010973707524061311,0.01191847759065705,0.014279837952824951
u,3.95,0.010947873891664687,0.01188170753575615,0.014249278390990876
u,3.96,0.010913165103681764,0.01183792094044745,0.014207772839889584
u,3.97,0.01087352846149209,0.011789503411315351,0.01416278114729599
u,3.98,0.01082908191780478,0.01173879874765975,0.014104929664152263
u,3.99,0.010775554325831887,0.0116821319501734,0.014035099635247131
u,4.0,0.010717657154877196,0.01161887719711995,0.013960272993996315
d,0.0,2.244302672222822,2.4590717959487707,2.568461843523619
d,0.01,2.243687017367813,2.458352100636791,2.5676915023233158
d,0.02,2.241841389168693,2.4561943921011435,2.56538196033864
d,0.03,2.2387694162531866,2.452602798196117,2.5615376577394913
d,0.04,2.234476773184263,2.4475841842092625,2.556159316464083
d,0.05,2.2289715482606667,2.441148131223538,2.5492611173510573
d,0.06,2.2222640969975007,2.4333194697303537,2.5408711585201464
d,0.07,2.2143670095950476,2.4241176276238092,2.5310168982646575
d,0.08,2.2052950714693247,2.4135355143133737,2.5196789635201675
d,0.09,2.195065901127817,2.401601714610968,2.506879485978753
d,0.1,2.1837435084707817,2.388404124308309,2.4926454204988993
d,0.11,2.17133678185657,2.373878643066079,2.4770512140212473
d,0.12,2.1578439369250915,2.3581069393491614,2.4600792810220513
