endpoint,profile,optimizer_success,data_chi2_per_row,data_chi2,total_chi2,total_chi2_per_row,matching_nuisance_sigma,nlo_scale_nuisance_sigma,max_absolute_pull,min_prediction,max_prediction,pass_operational_gate
lambda1_start_expansion48_s341_cont120000,early_0p18_0p28,True,0.9182532303080233,22.03807752739256,25.1183479803326,1.0465978325138583,1.3565215261344021,0.9630061366182909,2.4648467590026635,1.4315883837126746,3.901799206698159,True
lambda1_start_expansion48_s341_cont120000,central_0p20_0p30,True,0.942901919230632,22.629646061535166,25.71944611824447,1.0716435882601862,1.3502791858596124,0.9324324841728188,2.4284384321007426,1.4253283578344245,3.901187099756363,True
lambda1_start_expansion48_s341_cont120000,late_0p22_0p32,True,0.9520261974649539,22.84862873915889,25.910763107910334,1.079615129496264,1.3472357784990185,0.8960617168253597,2.3745024985313226,1.423459277740575,3.9051666139015766,True
lambda1_start_expansion48_s342_cont120000,early_0p18_0p28,True,0.9153296532830769,21.967911678793847,25.06334337029748,1.044305973762395,1.3614836686579463,0.9612763721100934,2.4676998638252883,1.4306556187209414,3.9064368162003267,True
lambda1_start_expansion48_s342_cont120000,central_0p20_0p30,True,0.9401015255271243,22.562436612650984,25.664387698367,1.0693494874319585,1.355059144249909,0.9269175559329009,2.435418656657881,1.4233273886731093,3.9067715929764364,True
lambda1_start_expansion48_s342_cont120000,late_0p22_0p32,True,0.950572126810501,22.81373104345203,25.880339010731646,1.0783474587804853,1.3511633903107354,0.8849190414239984,2.3940828166088037,1.4206236893189093,3.9101333199844546,True
lambda1_start_expansion48_s343_cont120000,early_0p18_0p28,True,0.9151541790415552,21.963700296997327,25.05658754116493,1.0440244808818722,1.3601624308353324,0.9602656002726321,2.4677714062435143,1.4303277556459113,3.905979019100598,True
lambda1_start_expansion48_s343_cont120000,central_0p20_0p30,True,0.9398634906359287,22.556723775262288,25.65740411816395,1.069058504923498,1.3534775684470641,0.9257776888835263,2.4355947420097532,1.4229569901275547,3.9061945256621957,True
lambda1_start_expansion48_s343_cont120000,late_0p22_0p32,True,0.9502041337739623,22.804899210575094,25.872368316691986,1.0780153465288327,1.349533755472546,0.8843337815311002,2.3935755324376915,1.4204205970450503,3.9095912001340247,True
lambda1_start_expansion48_s344_cont120000,early_0p18_0p28,True,0.9191403804518886,22.05936913084533,25.15007744375111,1.0479198934896294,1.3598861311379127,0.9614934515842961,2.464368980382985,1.4313296354659788,3.901830791242367,True
lambda1_start_expansion48_s344_cont120000,central_0p20_0p30,True,0.9441378396951136,22.65930815268273,25.75809015330163,1.073253756387568,1.3532452379257136,0.9296832376348605,2.430014481502548,1.4248049398890668,3.900977460060713,True
lambda1_start_expansion48_s344_cont120000,late_0p22_0p32,True,0.9536164921824182,22.886795812378043,25.954131279047477,1.0814221366269783,1.349849381479933,0.8913320348599821,2.380882855651807,1.422636641285024,3.9045342392138522,True
lambda1_start_expansion48_s345_cont120000,early_0p18_0p28,True,0.9151783302737387,21.964279926569727,25.057181239721526,1.0440492183217303,1.3601646543018113,0.9601619041809593,2.467412293431479,1.4303199432867775,3.9052989980574364,True
lambda1_start_expansion48_s345_cont120000,central_0p20_0p30,True,0.9399969537167355,22.559926889201655,25.66123479862296,1.06921811660929,1.3533608208656291,0.9259100931461816,2.43440811219421,1.423010822985416,3.905383959507633,True
lambda1_start_expansion48_s345_cont120000,late_0p22_0p32,True,0.9502925320100933,22.80702076824224,25.876691450227256,1.0781954770928024,1.3493967699158147,0.8850051146016313,2.3901556145230756,1.4205443752575448,3.908871261355875,True
lambda1_start_expansion48_s346_cont120000,early_0p18_0p28,True,0.9176947905087038,22.02467497220889,25.093885083193705,1.045578545133071,1.352146185875092,0.9613104893799842,2.4637709203615077,1.431012143821563,3.900312709189619,True
lambda1_start_expansion48_s346_cont120000,central_0p20_0p30,True,0.9417342620845361,22.601622290028867,25.68349375743059,1.0701455732262746,1.3453445267607698,0.9314925654741095,2.4251642213876674,1.424897019939509,3.899181527097013,True
lambda1_start_expansion48_s346_cont120000,late_0p22_0p32,True,0.9499618925281058,22.79908542067454,25.861381579934896,1.0775575658306207,1.3422688488309642,0.898373834475435,2.3644729218558163,1.423691112281123,3.903343933194198,True
lambda1_start_expansion48_s347_cont120000,early_0p18_0p28,True,0.9154570088406913,21.970968212176594,25.068746592345995,1.0445311080144164,1.3613877435682429,0.9590632852849462,2.4679769033974175,1.430036314054146,3.9054439317121235,True
lambda1_start_expansion48_s347_cont120000,central_0p20_0p30,True,0.9406715170990667,22.5761164103776,25.682294569190486,1.0700956070496035,1.3543400835386195,0.9237847201953894,2.4367893450829796,1.422490613831191,3.905571277107016,True
lambda1_start_expansion48_s347_cont120000,late_0p22_0p32,True,0.95143593879344,22.834462531042558,25.907173558018968,1.079465564917457,1.3501591902107568,0.8813208616960373,2.396181918754777,1.419817844616848,3.9089071762931242,True
lambda1_start_expansion48_s348_cont120000,early_0p18_0p28,True,0.9151780831813129,21.96427399635151,25.054002217288208,1.0439167590536753,1.3589242237362125,0.9605078370898579,2.467745656066352,1.4304070344070934,3.9045058524393528,True
lambda1_start_expansion48_s348_cont120000,central_0p20_0p30,True,0.9402117425882408,22.565081822117776,25.664709553979247,1.0693628980824685,1.3521706743989272,0.9267736320417143,2.4338936078483178,1.4232347751095136,3.9046451177496673,True
lambda1_start_expansion48_s348_cont120000,late_0p22_0p32,True,0.9505370763717181,22.812889832921236,25.88313791736774,1.0784640798903224,1.3483607693450297,0.8866215495170426,2.3867113072784183,1.4208841293474426,3.908430418378913,True
lambda1_start_expansion48_s349_cont160000,early_0p18_0p28,True,0.9179710038390793,22.03130409213789,25.120454479228144,1.0466856033011727,1.359169462206157,0.9613772802084551,2.4653689537211316,1.431101602871899,3.902148288731079,True
lambda1_start_expansion48_s349_cont160000,central_0p20_0p30,True,0.9430614547646886,22.63347491435253,25.731835210719623,1.072159800446651,1.3525019105638934,0.9293017870457826,2.4305886962999184,1.4244608541653008,3.9015724755056493,True
lambda1_start_expansion48_s349_cont160000,late_0p22_0p32,True,0.9527690579503617,22.86645739080868,25.935172468548046,1.0806321861895019,1.3490450327076478,0.8908867259029183,2.3803045416929347,1.422307852670145,3.9053309938455856,True
lambda1_start_expansion48_s350_cont120000,early_0p18_0p28,True,0.9158358235614746,21.980059765475396,25.06414821224211,1.0443395088434213,1.3570571303764658,0.9603119424985121,2.4662750624420595,1.430459323875732,3.9033925769519118,True
lambda1_start_expansion48_s350_cont120000,central_0p20_0p30,True,0.9404769966710239,22.571447920104575,25.66598870988288,1.0694161962451199,1.3501613665898853,0.927526958329808,2.4311497869375245,1.4235403655836674,3.90305916664975,True
lambda1_start_expansion48_s350_cont120000,late_0p22_0p32,True,0.950112572641273,22.802701743390557,25.870684574444198,1.0779451906018416,1.3464750719170961,0.8893964280031085,2.3804498361268536,1.4215294275771106,3.9068505979307573,True
lambda1_start_expansion96_s351_cont120000,early_0p18_0p28,True,0.9165775121996581,21.9978602927918,25.078912367005067,1.0449546819585445,1.3560012635825465,0.96068757178237,2.4658367532223417,1.4306714119091448,3.9021580528102167,True
lambda1_start_expansion96_s351_cont120000,central_0p20_0p30,True,0.9413692769945189,22.592862647868454,25.68526988135695,1.070219578389873,1.3491353612962897,0.9286815835424552,2.42996675667056,1.4239821041822793,3.9016463674394752,True
lambda1_start_expansion96_s351_cont120000,late_0p22_0p32,True,0.9508594766254035,22.820627439009687,25.88819651905544,1.0786748549606433,1.3456331408812185,0.8916177916966709,2.376568500688733,1.4221214959814088,3.9056216840158986,True
lambda1_start_expansion96_s352_cont120000,early_0p18_0p28,True,0.9166414819821981,21.999395567572755,25.085883133391896,1.0452451305579957,1.3589799919330785,0.9629965258843771,2.4658217816043186,1.4313675634423055,3.9046313930385366,True
lambda1_start_expansion96_s352_cont120000,central_0p20_0p30,True,0.9409466299682889,22.582719119238938,25.67620993816826,1.0698420807570108,1.352890754718914,0.9310136243996161,2.4307607400132234,1.4246831629736083,3.9045033434962746,True
lambda1_start_expansion96_s352_cont120000,late_0p22_0p32,True,0.9504105898222096,22.80985415573303,25.871218837517326,1.0779674515632218,1.3495393974762604,0.8923169231064261,2.3825188853421913,1.4224341805647769,3.9081307791377093,True
lambda1_start_expansion96_s353_cont120000,early_0p18_0p28,True,0.9152861133071908,21.96686671937258,25.061814169925466,1.0442422570802277,1.3609584202939766,0.96056044817476,2.4678797815536293,1.430435543385717,3.905788599450426,True
lambda1_start_expansion96_s353_cont120000,central_0p20_0p30,True,0.9403067110444093,22.567361065065825,25.67003565978685,1.0695848191577855,1.3543000255286308,0.9260243276682734,2.4356428521677307,1.423065179998373,3.9060536087959554,True
lambda1_start_expansion96_s353_cont120000,late_0p22_0p32,True,0.9509105229389286,22.821852550534295,25.8908072841211,1.0787836368383792,1.3503334298839702,0.8841405540473011,2.3934362152716053,1.4204107024338017,3.909507183402558,True
lambda1_start_expansion96_s354_cont120000,early_0p18_0p28,True,0.9151877100959714,21.964505042303315,25.070060059449112,1.0445858358103797,1.3639064199455564,0.9584864963173823,2.4688107745281838,1.4298329491899215,3.906459397792102,True
lambda1_start_expansion96_s354_cont120000,central_0p20_0p30,True,0.9408057663015422,22.57933839123701,25.692317307190322,1.07051322113293,1.356749798219702,0.9218802400421909,2.4393862319170716,1.421953538307642,3.9068293342248492,True
lambda1_start_expansion96_s354_cont120000,late_0p22_0p32,True,0.9522632428824642,22.854317829179138,25.930588467825537,1.0804411861593974,1.352253477767119,0.8771031324554959,2.403460295442939,1.4189077339324552,3.9099496481442713,True
lambda1_start_expansion96_s355_cont120000,early_0p18_0p28,True,0.9193086840273758,22.063408416657015,25.171721357460825,1.0488217232275343,1.36610485811205,0.9612916633251134,2.4661587045083446,1.4312666820635758,3.9051339003404855,True
lambda1_start_expansion96_s355_cont120000,central_0p20_0p30,True,0.9448870684199374,22.6772896420785,25.788807483332647,1.0745336451388603,1.3596950889851953,0.9266655762526327,2.437385565451885,1.4240548180131594,3.9049249455771338,True
lambda1_start_expansion96_s355_cont120000,late_0p22_0p32,True,0.9558034691389357,22.939283259334456,26.00706791263252,1.0836278296930217,1.3558185598527324,0.8823271317421733,2.403504109149048,1.4208910854541308,3.9077495198055825,True
lambda1_start_expansion96_s356_cont120000,early_0p18_0p28,True,0.9156268985895905,21.975045566150172,25.078153407428438,1.0449230586428515,1.3631994011757513,0.9585439955028735,2.4677782377040294,1.4299373652619387,3.9055512564964845,True
lambda1_start_expansion96_s356_cont120000,central_0p20_0p30,True,0.9409852674213487,22.583646418112373,25.69451110282629,1.0706046292844287,1.355989365999533,0.9227485643783321,2.437099045154279,1.4222711885288013,3.9056079569038866,True
lambda1_start_expansion96_s356_cont120000,late_0p22_0p32,True,0.9519249864659405,22.84619967518257,25.922237830390774,1.0800932429329488,1.3516231068642566,0.8794476845276283,2.397948329419517,1.4194641608446914,3.908782950287049,True
lambda1_start_expansion96_s357_cont120000,early_0p18_0p28,True,0.9143453694739327,21.944288867374386,25.033692043093613,1.0430705017955673,1.360622830687261,0.9638320841373869,2.4669876119739205,1.4312737831327755,3.9089195241276724,True
lambda1_start_expansion96_s357_cont120000,central_0p20_0p30,True,0.9377893484190362,22.506944362056867,25.599932709597134,1.0666638628998806,1.354990716422978,0.930532310051653,2.4329447977570933,1.4241490061164994,3.9095223380748685,True
lambda1_start_expansion96_s357_cont120000,late_0p22_0p32,True,0.9473931775333267,22.737436260799843,25.793306716201457,1.0747211131750607,1.3513757729729479,0.8896837175483676,2.3912147416296734,1.4215294185008587,3.9127202679606983,True
lambda1_start_expansion96_s358_cont120000,early_0p18_0p28,True,0.9143818896919322,21.945165352606363,25.035902778343164,1.0431626157642986,1.3597137453258799,0.9610707458326824,2.4680315020930634,1.4304432919215522,3.9067175931152804,True
lambda1_start_expansion96_s358_cont120000,central_0p20_0p30,True,0.9389143529535477,22.53394447088515,25.632251135974894,1.0680104639989538,1.3532376572758622,0.9267661977396925,2.435030269261784,1.4230842788316966,3.907142788229094,True
lambda1_start_expansion96_s358_cont120000,late_0p22_0p32,True,0.9492349774326415,22.781639458383395,25.84709824200673,1.0769624267502804,1.3493345580987177,0.8855141551634576,2.391999423599622,1.4205342059641852,3.91062088592122,True
lambda1_start_expansion96_s359_cont120000,early_0p18_0p28,True,0.913581288642464,21.925950927419137,25.009249764342766,1.042052073514282,1.3577207472658437,0.9623353839012809,2.4673001101633494,1.430711061163153,3.907231154257332,True
lambda1_start_expansion96_s359_cont120000,central_0p20_0p30,True,0.9372567434581751,22.494161842996206,25.58485400795563,1.0660355836648179,1.3515572792315544,0.9292041392440128,2.4318609738942345,1.4235957155249743,3.907655526654054,True
lambda1_start_expansion96_s359_cont120000,late_0p22_0p32,True,0.9467782861987359,22.722678868769663,25.783144387623537,1.0742976828176474,1.3478782824759175,0.8900840602932317,2.384565502553686,1.421353752346603,3.911249348035162,True
lambda1_start_expansion96_s360_cont120000,early_0p18_0p28,True,0.9148042935209925,21.955303044503818,25.08162191886483,1.0450675799527012,1.370126490264291,0.9559256328078138,2.470787260018077,1.4290647813772728,3.9082235439332735,True
lambda1_start_expansion96_s360_cont120000,central_0p20_0p30,True,0.9414388854463717,22.594533250712924,25.72692662816916,1.071955276173715,1.3624171928452715,0.9158833638768897,2.4460922253639676,1.4203405943726197,3.908998445711171,True
lambda1_start_expansion96_s360_cont120000,late_0p22_0p32,True,0.9545315472266825,22.908757133440382,25.997718617281425,1.0832382757200594,1.3570575109945695,0.8656167180414371,2.421576871933587,1.4164985465262132,3.911553217490659,True
lambda1_start_expansion96_s361_cont120000,early_0p18_0p28,True,0.915655048755299,21.97572117012718,25.099010101242058,1.0457920875517523,1.3689954656978445,0.9557872814685351,2.470149949474205,1.4291402140080605,3.907143290135789,True
lambda1_start_expansion96_s361_cont120000,central_0p20_0p30,True,0.9423056688267035,22.615336051840885,25.745340844586956,1.0727225351911231,1.3612020642994198,0.9163085521209524,2.445199477263892,1.4205880364149863,3.9076523064228335,True
lambda1_start_expansion96_s361_cont120000,late_0p22_0p32,True,0.9551243385967929,22.92298412632303,26.010843808790767,1.0837851586996152,1.3559866721925755,0.8670200422182877,2.4190607921314076,1.416912347464352,3.910282481423421,True
lambda1_start_expansion96_s362_cont120000,early_0p18_0p28,True,0.9164000147893004,21.99360035494322,25.076596440785597,1.0448581850327332,1.3565772992949967,0.959870798631908,2.465597342815414,1.4304194454990462,3.9026926577215417,True
lambda1_start_expansion96_s362_cont120000,central_0p20_0p30,True,0.9409145741350028,22.581949779240066,25.675745646011467,1.0698227352504779,1.3495385821581247,0.9273868009863098,2.430225530859804,1.4235921638198503,3.902094673940693,True
lambda1_start_expansion96_s362_cont120000,late_0p22_0p32,True,0.9502379024986976,22.80570965996874,25.874018196228853,1.0780840915095355,1.3458854689655366,0.8900384412732095,2.3784288170039867,1.4217392619420255,3.9058540709134952,True
lambda1_start_expansion96_s363_cont120000,early_0p18_0p28,True,0.9162906857423604,21.990976457816643,25.083601285539963,1.0451500535641651,1.359648329143935,0.959656929167167,2.4671989014344606,1.430330354397343,3.9033593822247323,True
lambda1_start_expansion96_s363_cont120000,central_0p20_0p30,True,0.9416732466005472,22.600157918413135,25.702944734185774,1.070956030591074,1.352615743250124,0.9257781827703712,2.434095057134956,1.4231712492605344,3.9031895263297582,True
lambda1_start_expansion96_s363_cont120000,late_0p22_0p32,True,0.952085224173748,22.85004538016995,25.92314774529703,1.080131156054043,1.3487381739522002,0.885420967852263,2.3875320756456357,1.4208044836046376,3.9068935392183044,True
lambda1_start_expansion96_s364_cont120000,early_0p18_0p28,True,0.915919687085084,21.982072490042018,25.07855962689041,1.044939984453767,1.360961468553429,0.9589295686323736,2.467215543200715,1.430078170693453,3.904588119548413,True
lambda1_start_expansion96_s364_cont120000,central_0p20_0p30,True,0.9410389930526453,22.584935833263483,25.690267962656986,1.0704278317773743,1.3538129196815838,0.924177304311448,2.435218358983009,1.4226774797247927,3.9044550899734363,True
lambda1_start_expansion96_s364_cont120000,late_0p22_0p32,True,0.9514778073040576,22.835467375297384,25.908874863198278,1.0795364526332616,1.3497014489426888,0.8827395874780823,2.3922651134484494,1.4201783360965328,3.907834473469594,True
lambda1_start_expansion96_s365_cont120000,early_0p18_0p28,True,0.9162991779920757,21.991180271809817,25.078582460628787,1.0449409358595327,1.3585857804734505,0.9616337193966398,2.4667685037667826,1.4308985232637819,3.904012221763316,True
lambda1_start_expansion96_s365_cont120000,central_0p20_0p30,True,0.9411216968481608,22.58692072435586,25.68323008401507,1.0701345868339611,1.3521196249089722,0.9289034604617843,2.4324552344521737,1.4240201862648691,3.903949062288163,True
lambda1_start_expansion96_s365_cont120000,late_0p22_0p32,True,0.9510471243158783,22.825130983581072,25.891097159660546,1.078795714985856,1.348588353332211,0.889645875022597,2.38437676196131,1.4217566066533638,3.907715739830474,True
lambda1_start_expansion96_s366_cont120000,early_0p18_0p28,True,0.9159055977616187,21.981734346278852,25.0859188727796,1.0452466196991501,1.3646783395905677,0.9613557783118537,2.4679377762667554,1.4307725794990152,3.907364681631374,True
lambda1_start_expansion96_s366_cont120000,central_0p20_0p30,True,0.9409536171739873,22.582886812175694,25.69137430236769,1.0704739292653205,1.3583535033943896,0.9261129273989944,2.4375852413823402,1.423254029207799,3.907831364386609,True
lambda1_start_expansion96_s366_cont120000,late_0p22_0p32,True,0.9519222349795955,22.84613363951029,25.914049781106314,1.079752074212763,1.354292662032688,0.8818676507171791,2.4016509444429803,1.4201567806494662,3.9108779232270403,True
lambda1_start_expansion96_s367_cont120000,early_0p18_0p28,True,0.9148175016862309,21.955620040469537,25.049872459671814,1.0437446858196588,1.3606633858204995,0.9601853396951883,2.4681123021502764,1.4302486603920164,3.9069515323833897,True
lambda1_start_expansion96_s367_cont120000,central_0p20_0p30,True,0.9393897269943565,22.545353447864557,25.64656587134558,1.0686069113060659,1.3540335627446736,0.9252039417795035,2.4367064973797055,1.4227378951153085,3.907314621226859,True
lambda1_start_expansion96_s367_cont120000,late_0p22_0p32,True,0.9498282307719795,22.79587753852751,25.86220610915028,1.077591921214595,1.3500014988875857,0.8829740035265801,2.397211806145152,1.4200864311902053,3.910560384995649,True
lambda1_start_expansion96_s368_cont120000,early_0p18_0p28,True,0.9189404486598932,22.054570767837433,25.145441609386484,1.047726733724437,1.360011926601312,0.9616014479287971,2.4644703504401013,1.4313299622319162,3.902155601303553,True
lambda1_start_expansion96_s368_cont120000,central_0p20_0p30,True,0.9438601738402346,22.65264417216563,25.751296285396307,1.0729706785581794,1.3534210885824889,0.9297217896365835,2.4301793870618744,1.424777662205896,3.9013615588690493,True
lambda1_start_expansion96_s368_cont120000,late_0p22_0p32,True,0.9533384527148971,22.880122865157528,25.946911803265092,1.0811213251360454,1.3500176420836236,0.891226352215548,2.3815118056442195,1.4225845610555237,3.9048911278401692,True
lambda1_start_expansion96_s369_cont120000,early_0p18_0p28,True,0.915222657574397,21.965343781785528,25.05562462149809,1.0439843592290872,1.359493402908792,0.9609229432145858,2.4672889391559174,1.4305407397059284,3.9052943732537475,True
lambda1_start_expansion96_s369_cont120000,central_0p20_0p30,True,0.9398895390278518,22.557348936668443,25.655925497523626,1.068996895730151,1.3528933941077015,0.9272110719032073,2.4336571496792554,1.4233664618858883,3.905412941476946,True
lambda1_start_expansion96_s369_cont120000,late_0p22_0p32,True,0.9500028217897327,22.80006772295359,25.867319401279847,1.077804975053327,1.3490881149166922,0.8869041312032548,2.388165368162453,1.4209676718369055,3.9089878158849567,True
lambda1_start_expansion96_s370_cont120000,early_0p18_0p28,True,0.9180389675285067,22.03293522068416,25.102848999071817,1.0459520416279924,1.352308333413054,0.9609804304892903,2.4633835003184132,1.4309780228441678,3.899786791939077,True
lambda1_start_expansion96_s370_cont120000,central_0p20_0p30,True,0.9421678345769801,22.612028029847526,25.694933020330733,1.0706222091804471,1.3453678735720458,0.9312291006824871,2.424546380755083,1.4248944104913046,3.8984995387842987,True
lambda1_start_expansion96_s370_cont120000,late_0p22_0p32,True,0.9503507279392075,22.80841747054098,25.872431268884597,1.0780179695368581,1.3422573323761793,0.8983542534413316,2.3629424745089462,1.4237325563402161,3.9026599864443594,True
lambda1_start_expansion96_s371_cont120000,early_0p18_0p28,True,0.9156080530186316,21.974593272447155,25.068999659730586,1.0445416524887745,1.3601532469868345,0.9590526540197543,2.467659929660882,1.4300552964630562,3.9047312634571454,True
lambda1_start_expansion96_s371_cont120000,central_0p20_0p30,True,0.9407722095008294,22.578533028019905,25.682244474934265,1.0700935197889276,1.3530585927319967,0.9242730050384083,2.4357063708985836,1.422639878308704,3.9047244553030325,True
lambda1_start_expansion96_s371_cont120000,late_0p22_0p32,True,0.9513099078128965,22.831437787509515,25.903724075040433,1.0793218364600181,1.3489770938384933,0.8828235645805043,2.3927010839040537,1.4201378288695035,3.908190186496369,True
lambda1_start_expansion96_s372_cont120000,early_0p18_0p28,True,0.9151718464126036,21.964124313902484,25.053234006751442,1.04388475028131,1.3587159610852824,0.9605417064451719,2.4676987094847957,1.4304159763539401,3.904437351345454,True
lambda1_start_expansion96_s372_cont120000,central_0p20_0p30,True,0.9401789501143081,22.5642948027434,25.663407924262096,1.0693086635109206,1.3519665899815196,0.92689587304083,2.4337046138289673,1.4232652300835946,3.9045626370644,True
lambda1_start_expansion96_s372_cont120000,late_0p22_0p32,True,0.9504611389611651,22.81106733506796,25.881103688727038,1.0783793203636265,1.348174752279326,0.8869139473028732,2.3861485069988664,1.4209423821316631,3.9083667275070906,True
lambda1_start_expansion96_s373_cont120000,early_0p18_0p28,True,0.9169284142527859,22.006281942066863,25.08109187525325,1.0450454948022188,1.3547833276704881,0.9621942447493618,2.4637299842084475,1.431200035081262,3.9025183426060788,True
lambda1_start_expansion96_s373_cont120000,central_0p20_0p30,True,0.9405219408499107,22.572526580397856,25.656984938199386,1.0690410390916412,1.348287404468272,0.9318416590516697,2.425435659536731,1.4249144752155172,3.9016540748662223,True
lambda1_start_expansion96_s373_cont120000,late_0p22_0p32,True,0.9487487770095626,22.769970648229506,25.83049930192996,1.0762708042470817,1.3450871343200441,0.8973388020981632,2.3682947857105066,1.4234188989021332,3.9054912637245267,True
lambda1_start_expansion96_s374_cont120000,early_0p18_0p28,True,0.9156653783644888,21.97596908074773,25.064441026079525,1.0443517094199801,1.358514066702186,0.9602234534529849,2.4670015159741125,1.4304004817122087,3.9041208927827786,True
lambda1_start_expansion96_s374_cont120000,central_0p20_0p30,True,0.9405244855271316,22.57258765265116,25.670797203763993,1.069616550156833,1.3516619931957947,0.926725879756443,2.433069388805948,1.4233007662454802,3.904011708372408,True
lambda1_start_expansion96_s374_cont120000,late_0p22_0p32,True,0.9505649204141223,22.813558089938937,25.882744399169823,1.0784476832987426,1.3478681682576368,0.8871499177228884,2.385511364300065,1.4210567515261179,3.9077046694150406,True
lambda1_start_expansion96_s375_cont120000,early_0p18_0p28,True,0.9157456938402122,21.977896652165093,25.07215609542455,1.0446731706426895,1.360342945377865,0.9593566061813971,2.467159581605764,1.4301721050416387,3.9046443371272104,True
lambda1_start_expansion96_s375_cont120000,central_0p20_0p30,True,0.9407910696236116,22.57898567096668,25.682097797966563,1.0700874082486067,1.3532905432977587,0.9248661885308818,2.4346965443016177,1.4228293077371783,3.904540501137322,True
lambda1_start_expansion96_s375_cont120000,late_0p22_0p32,True,0.9511648462624399,22.82795631029855,25.899640179914936,1.0791516741631224,1.3492383629280706,0.883786210074452,2.3908618467949974,1.4203588879547848,3.9079779106629635,True
lambda1_start_expansion96_s376_cont120000,early_0p18_0p28,True,0.9166772087470729,22.00025300992975,25.087261782342626,1.045302574264276,1.3591924257834282,0.9630408376285828,2.4658340038852544,1.431383113577506,3.904738333124898,True
lambda1_start_expansion96_s376_cont120000,central_0p20_0p30,True,0.9409847028902889,22.58363286936693,25.677433096084535,1.069893045670189,1.3531231372034478,0.931008117124946,2.4309088508051193,1.4246867894088078,3.904623841770053,True
lambda1_start_expansion96_s376_cont120000,late_0p22_0p32,True,0.9504708184174726,22.811299642019343,25.872534567263745,1.0780222736359895,1.3497670160264021,0.8921606971223538,2.383094960742101,1.4224101183589726,3.9082248752597653,True
lambda1_start_expansion96_s377_cont120000,early_0p18_0p28,True,0.9159904666357979,21.983771199259145,25.06578062301124,1.0444075259588017,1.3568591288271479,0.9618711432492025,2.466171669831215,1.4309242619787688,3.903710547062714,True
lambda1_start_expansion96_s377_cont120000,central_0p20_0p30,True,0.9404307103377304,22.570337048105525,25.661954489687414,1.0692481037369757,1.3503944870819717,0.9298581524350478,2.430299980887509,1.4242019650989979,3.903508838865406,True
lambda1_start_expansion96_s377_cont120000,late_0p22_0p32,True,0.9498834872035076,22.79720369288418,25.861399573806736,1.0775583155752806,1.3469598160267446,0.8922067715696135,2.378661668473387,1.4222009225512728,3.907389502336222,True
lambda1_start_expansion96_s378_cont120000,early_0p18_0p28,True,0.9154152919403398,21.969967006568158,25.069555474617932,1.0445648114424138,1.3617878228877751,0.9586785773277854,2.4682727947281085,1.4299241687182982,3.9051419008587187,True
lambda1_start_expansion96_s378_cont120000,central_0p20_0p30,True,0.9408930912167439,22.581434189201854,25.690048340146383,1.0704186808394327,1.3546136754340459,0.9231331240152921,2.437236475117722,1.4223164653156979,3.905296093633901,True
lambda1_start_expansion96_s378_cont120000,late_0p22_0p32,True,0.9518741366735773,22.84497928016586,25.920577822411577,1.0800240759338158,1.350356212560175,0.8803447519897716,2.3965312221359256,1.419603032057655,3.9086887724767,True
lambda1_start_expansion96_s379_cont120000,early_0p18_0p28,True,0.9191438213610744,22.059451712665787,25.166345631735027,1.0485977346556261,1.3656812705725445,0.9613827830635868,2.4661094432390183,1.4312656846191314,3.905423110231512,True
lambda1_start_expansion96_s379_cont120000,central_0p20_0p30,True,0.9445475231391885,22.669140555340526,25.779065594220928,1.0741277330925387,1.3593153893227374,0.9268135706507982,2.437246864333599,1.4240576671832323,3.9052299506154036,True
lambda1_start_expansion96_s379_cont120000,late_0p22_0p32,True,0.9553500105128702,22.928400252308883,25.99465366591361,1.0831105694130672,1.3554554179465237,0.8826457465764188,2.4034250519911087,1.420923854090932,3.9080290409780387,True
lambda1_start_expansion96_s380_cont120000,early_0p18_0p28,True,0.9156787585310311,21.976290204744746,25.065200670674535,1.0443833612781057,1.3584481000277473,0.95973843908489,2.4670056445931743,1.4302704422904686,3.9036676575441103,True
lambda1_start_expansion96_s380_cont120000,central_0p20_0p30,True,0.940675164436494,22.576203946475857,25.67558615104449,1.0698160896268538,1.3514318035242439,0.9261347521642819,2.4329472201553397,1.4231472712425026,3.9034939075549597,True
lambda1_start_expansion96_s380_cont120000,late_0p22_0p32,True,0.950762771948629,22.818306526767092,25.88977813642211,1.0787407556842545,1.3475759436765613,0.8866705437975446,2.3846041829411466,1.4209390600391725,3.9072362601168633,True
lambda1_start_expansion96_s381_cont120000,early_0p18_0p28,True,0.9143745329563657,21.944988790952777,25.03353385216707,1.0430639105069612,1.3603211395073855,0.9638644974464853,2.466896480172791,1.4312885984815715,3.9087260594330324,True
lambda1_start_expansion96_s381_cont120000,central_0p20_0p30,True,0.9378034128554381,22.50728190853051,25.59964886034578,1.066652035847741,1.3546819250013435,0.9307171990877875,2.4325983913606537,1.4242030408944975,3.9092948202008855,True
lambda1_start_expansion96_s381_cont120000,late_0p22_0p32,True,0.9473427867647283,22.736226882353474,25.79204733374949,1.0746686389062288,1.3510965288629744,0.8901582938178573,2.390131144528177,1.421630052646521,3.912532840505983,True
lambda1_start_expansion96_s382_cont120000,early_0p18_0p28,True,0.9145130689867779,21.948313655682668,25.04254630341064,1.0434394293087765,1.360691749281013,0.9604463155302732,2.468247591633002,1.4302897919971211,3.9066316368967673,True
