row_id,node,qT,y,q_weight,y_weight,qT_low,qT_high,y_low,y_high,fiducial_pb,fiducial_unc_pb,inclusive_pb,inclusive_unc_pb,acceptance,acceptance_unc,fiducial_table,inclusive_table
LHCb_7:10,q0y0,20.16228675972853,2.075971796521454,1.0,0.17132449237917027,19.96228675972853,20.36228675972853,2.055971796521454,2.095971796521454,1.484869402933665,0.001466356697702201,24.07272401927314,0.00548508875109377,0.061682649697011725,6.251402432765831e-05,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y0_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y0_inc_dyturbo.txt
LHCb_7:10,q0y1,20.16228675972853,2.3811394402254527,1.0,0.3607615730481387,19.96228675972853,20.36228675972853,2.3611394402254526,2.4011394402254527,6.544495608591818,0.006335613681152538,21.44660482730335,0.005213772282022688,0.3051529909414902,0.0003045855285580969,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y1_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y1_inc_dyturbo.txt
LHCb_7:10,q0y2,20.16228675972853,2.8565534156564034,1.0,0.46791393457269104,19.96228675972853,20.36228675972853,2.8365534156564034,2.8765534156564034,9.488898885453345,0.009328349355681923,15.26373131871008,0.004286745305508433,0.6216631233427162,0.0006355941798520357,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y2_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y2_inc_dyturbo.txt
LHCb_7:10,q0y3,20.16228675972853,3.3934465843435966,1.0,0.46791393457269104,19.96228675972853,20.36228675972853,3.3734465843435966,3.4134465843435966,4.225245893112865,0.004031170065118624,5.935003077563891,0.00209012258967789,0.7119197476216269,0.0007240149441910087,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y3_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y3_inc_dyturbo.txt
LHCb_7:10,q0y4,20.16228675972853,3.8688605597745473,1.0,0.3607615730481387,19.96228675972853,20.36228675972853,3.8488605597745473,3.8888605597745474,0.2925353430237496,0.0002700743226545718,0.5918426456979113,0.0001803522992990247,0.4942789188142851,0.0004805435077037692,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y4_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y4_inc_dyturbo.txt
LHCb_7:10,q0y5,20.16228675972853,4.174028203478546,1.0,0.17132449237917027,19.96228675972853,20.36228675972853,4.154028203478546,4.194028203478545,0.005111615820032763,4.842707851697705e-06,0.0184480064207972,3.735657678645421e-07,0.27708228756198977,0.00026256571112727727,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y5_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q0y5_inc_dyturbo.txt
LHCb_7:10,q1y0,23.33771324027147,2.075971796521454,1.0,0.17132449237917027,23.13771324027147,23.53771324027147,2.055971796521454,2.095971796521454,1.17080315793621,0.001156357208230398,18.53109511619133,0.004294265429443556,0.06318046238472082,6.409549419214672e-05,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y0_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y0_inc_dyturbo.txt
LHCb_7:10,q1y1,23.33771324027147,2.3811394402254527,1.0,0.3607615730481387,23.13771324027147,23.53771324027147,2.3611394402254526,2.4011394402254527,5.114743132445336,0.005084192321218729,16.43052079852634,0.00406319981408032,0.3112952532158372,0.0003188679721315799,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y1_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y1_inc_dyturbo.txt
LHCb_7:10,q1y2,23.33771324027147,2.8565534156564034,1.0,0.46791393457269104,23.13771324027147,23.53771324027147,2.8365534156564034,2.8765534156564034,7.157328300540721,0.005117170093436159,11.53075919763346,0.00329753229678964,0.6207161365410936,0.0004779691604518013,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y2_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y2_inc_dyturbo.txt
LHCb_7:10,q1y3,23.33771324027147,3.3934465843435966,1.0,0.46791393457269104,23.13771324027147,23.53771324027147,3.3734465843435966,3.4134465843435966,3.060337016453993,0.002620296474445886,4.329530828500705,0.0015760070413533,0.7068518824968785,0.0006576398354686308,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y3_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y3_inc_dyturbo.txt
LHCb_7:10,q1y4,23.33771324027147,3.8688605597745473,1.0,0.3607615730481387,23.13771324027147,23.53771324027147,3.8488605597745473,3.8888605597745474,0.1995253887352867,0.0001906756209106748,0.3979776517691595,0.0001020382678883491,0.5013482235706496,0.0004960551057483389,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y4_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y4_inc_dyturbo.txt
LHCb_7:10,q1y5,23.33771324027147,4.174028203478546,1.0,0.17132449237917027,23.13771324027147,23.53771324027147,4.154028203478546,4.194028203478545,0.003088432900281854,2.976642191982502e-06,0.01098608357687709,3.306590671634663e-07,0.2811222833569389,0.0002710787008928446,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y5_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_10_q1y5_inc_dyturbo.txt
LHCb_7:11,q0y0,26.50758622134928,2.075971796521454,1.0,0.17132449237917027,26.30758622134928,26.707586221349278,2.055971796521454,2.095971796521454,0.9477166606353971,0.0008098903711656823,14.62914897088156,0.003446776633422743,0.0647827609467762,5.74269965878033e-05,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_11_q0y0_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_11_q0y0_inc_dyturbo.txt
LHCb_7:11,q0y1,26.50758622134928,2.3811394402254527,1.0,0.3607615730481387,26.30758622134928,26.707586221349278,2.3611394402254526,2.4011394402254527,4.100361227220119,0.003602997520512389,12.90698923087104,0.003246505106218933,0.31768533729096493,0.0002903626183250102,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_11_q0y1_fid_dyturbo.txt,/home/dustin/work/project/bT-TMD/systematics/finite_y_completion_2026/reports/lhcb_node_acceptance_grid_highqt_q2y6/tables/LHCb_7_11_q0y1_inc_dyturbo.txt
