dataset,row_id,qT,qT_low,qT_high,qT_over_Q,data_pb_per_GeV,data_bin_pb,dyturbo_raw_fb_bin,dyturbo_raw_unc_fb_bin,dyturbo_pb_bin,dyturbo_pb_bin_unc,dyturbo_pb_per_GeV,dyturbo_pb_per_GeV_unc,card,log,txt,true_nlo_vj
LHCb_7,LHCb_7:12,48.5,34.0,63.0,0.5388888888888889,0.19962069,5.78900001,4477.207216487246,84.9926456984688,4.477207216487246,0.0849926456984688,0.1543864557409395,0.0029307808861540967,reports/lhcb7_external_true_nnlo_positive_y_10m_12/cards/LHCb_7_12_dyturbo_vj_true_nlo_fid_o2_mur1_muf1.in,reports/lhcb7_external_true_nnlo_positive_y_10m_12/logs/LHCb_7_12_dyturbo_vj_true_nlo_fid_o2_mur1_muf1.log,reports/lhcb7_external_true_nnlo_positive_y_10m_12/tables/LHCb_7_12_dyturbo_vj_true_nlo_fid_o2_mur1_muf1.txt,True
