dataset,row_id,target,qT,qT_low,qT_high,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,unit,qT_over_Q,conversion_mode,source_file,source_row
E288_300,E288_300:62,,2.5,,,7.5,7.0,8.0,0.21,0.197047595,0.22476024,0.133758347,0.124841124,0.142675571,0.390019266,0.256260918,23.72340616,300.0,0.0052,0.0027,0.0052,0.0027,,,,,0.3333333333333333,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,62
E288_300,E288_300:63,,2.9,,,7.5,7.0,8.0,0.21,0.197047595,0.22476024,0.133758347,0.124841124,0.142675571,0.390019266,0.256260918,23.72340616,300.0,0.0011,0.0011,0.0011,0.0011,,,,,0.38666666666666666,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,63
E288_300,E288_300:64,,3.1,,,7.5,7.0,8.0,0.21,0.197047595,0.22476024,0.133758347,0.124841124,0.142675571,0.390019266,0.256260918,23.72340616,300.0,0.0012,0.0012,0.0012,0.0012,,,,,0.41333333333333333,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,64
E288_300,E288_300:67,,0.1,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.096,0.02,0.096,0.02,,,,,0.011764705882352941,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,67
E288_300,E288_300:68,,0.3,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.07,0.011,0.07,0.011,,,,,0.03529411764705882,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,68
E288_300,E288_300:69,,0.5,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.07,0.009,0.07,0.009,,,,,0.058823529411764705,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,69
E288_300,E288_300:70,,0.7,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.073,0.009,0.073,0.009,,,,,0.08235294117647059,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,70
E288_300,E288_300:71,,0.9,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.053,0.007,0.053,0.007,,,,,0.10588235294117647,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,71
E288_300,E288_300:72,,1.1,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.052,0.008,0.052,0.008,,,,,0.12941176470588237,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,72
E288_300,E288_300:73,,1.3,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.032,0.006,0.032,0.006,,,,,0.15294117647058825,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,73
