dataset,row_id,target,qT,qT_low,qT_high,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,unit,qT_over_Q,conversion_mode,source_file,source_row
E288_400,E288_400:56,,2.7,,,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.0077,0.0012,0.0077,0.0012,,,,,0.36000000000000004,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,56
E288_400,E288_400:57,,2.9,,,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.0058,0.0011,0.0058,0.0011,,,,,0.38666666666666666,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,57
E288_400,E288_400:58,,3.1,,,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.003,0.0007,0.003,0.0007,,,,,0.41333333333333333,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,58
E288_400,E288_400:59,,3.3,,,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.0011,0.0004,0.0011,0.0004,,,,,0.44,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,59
E288_400,E288_400:60,,3.5,,,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.0024,0.0007,0.0024,0.0007,,,,,0.4666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,60
E288_400,E288_400:61,,3.7,,,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.0022,0.0007,0.0022,0.0007,,,,,0.49333333333333335,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,61
E288_400,E288_400:67,,0.1,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.158,0.009,0.158,0.009,,,,,0.011764705882352941,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,67
E288_400,E288_400:68,,0.3,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.138,0.005,0.138,0.005,,,,,0.03529411764705882,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,68
E288_400,E288_400:69,,0.5,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.122,0.004,0.122,0.004,,,,,0.058823529411764705,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,69
E288_400,E288_400:70,,0.7,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.112,0.004,0.112,0.004,,,,,0.08235294117647059,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,70
E288_400,E288_400:71,,0.9,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.083,0.003,0.083,0.003,,,,,0.10588235294117647,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,71
E288_400,E288_400:72,,1.1,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.063,0.003,0.063,0.003,,,,,0.12941176470588237,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,72
E288_400,E288_400:73,,1.3,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.047,0.002,0.047,0.002,,,,,0.15294117647058825,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,73
E288_400,E288_400:74,,1.5,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.039,0.002,0.039,0.002,,,,,0.17647058823529413,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,74
E288_400,E288_400:75,,1.7,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.023,0.002,0.023,0.002,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,75
E288_400,E288_400:76,,1.9,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.0171,0.0012,0.0171,0.0012,,,,,0.22352941176470587,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,76
E288_400,E288_400:77,,2.1,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.0095,0.0011,0.0095,0.0011,,,,,0.24705882352941178,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,77
E288_400,E288_400:78,,2.3,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.0072,0.0009,0.0072,0.0009,,,,,0.27058823529411763,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,78
E288_400,E288_400:79,,2.5,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.0039,0.0007,0.0039,0.0007,,,,,0.29411764705882354,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,79
E288_400,E288_400:80,,2.7,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.0033,0.0006,0.0033,0.0006,,,,,0.31764705882352945,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,80
E288_400,E288_400:81,,2.9,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.0016,0.0004,0.0016,0.0004,,,,,0.3411764705882353,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,81
E288_400,E288_400:82,,3.1,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.00084,0.00036,0.00084,0.00036,,,,,0.3647058823529412,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,82
E288_400,E288_400:83,,3.3,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.00083,0.00032,0.00083,0.00032,,,,,0.388235294117647,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,83
E288_400,E288_400:84,,3.5,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.00026,0.00018,0.00026,0.00018,,,,,0.4117647058823529,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,84
E288_400,E288_400:85,,3.7,,,8.5,8.0,9.0,0.03,0.028333792,0.031874384,0.018620396,0.017525078,0.019715713,0.319743222,0.301122827,27.39342987,400.0,0.00063,0.00028,0.00063,0.00028,,,,,0.43529411764705883,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,85
E288_400,E288_400:87,,0.1,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.117,0.008,0.117,0.008,,,,,0.010526315789473684,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,87
E288_400,E288_400:88,,0.3,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.119,0.005,0.119,0.005,,,,,0.031578947368421054,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,88
E288_400,E288_400:89,,0.5,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.109,0.004,0.109,0.004,,,,,0.05263157894736842,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,89
E288_400,E288_400:90,,0.7,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.094,0.003,0.094,0.003,,,,,0.07368421052631578,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,90
E288_400,E288_400:91,,0.9,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.078,0.003,0.078,0.003,,,,,0.09473684210526316,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,91
E288_400,E288_400:92,,1.1,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.05,0.002,0.05,0.002,,,,,0.11578947368421054,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,92
E288_400,E288_400:93,,1.3,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.044,0.002,0.044,0.002,,,,,0.1368421052631579,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,93
E288_400,E288_400:94,,1.5,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.033,0.002,0.033,0.002,,,,,0.15789473684210525,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,94
E288_400,E288_400:95,,1.7,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.023,0.002,0.023,0.002,,,,,0.17894736842105263,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,95
E288_400,E288_400:96,,1.9,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.0151,0.0012,0.0151,0.0012,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,96
E288_400,E288_400:97,,2.1,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.0122,0.0011,0.0122,0.0011,,,,,0.2210526315789474,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,97
E288_400,E288_400:98,,2.3,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.0078,0.0009,0.0078,0.0009,,,,,0.2421052631578947,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,98
E288_400,E288_400:99,,2.5,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.0056,0.0007,0.0056,0.0007,,,,,0.2631578947368421,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,99
E288_400,E288_400:100,,2.7,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.0044,0.0006,0.0044,0.0006,,,,,0.28421052631578947,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,100
E288_400,E288_400:101,,2.9,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.0029,0.0005,0.0029,0.0005,,,,,0.30526315789473685,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,101
E288_400,E288_400:102,,3.1,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00155,0.00036,0.00155,0.00036,,,,,0.3263157894736842,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,102
E288_400,E288_400:103,,3.3,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00138,0.00036,0.00138,0.00036,,,,,0.34736842105263155,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,103
E288_400,E288_400:104,,3.5,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00105,0.00032,0.00105,0.00032,,,,,0.3684210526315789,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,104
E288_400,E288_400:105,,3.7,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00071,0.00025,0.00071,0.00025,,,,,0.38947368421052636,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,105
E288_400,E288_400:106,,3.9,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00044,0.0002,0.00044,0.0002,,,,,0.4105263157894737,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,106
E288_400,E288_400:107,,4.1,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00051,0.00021,0.00051,0.00021,,,,,0.431578947368421,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,107
E288_400,E288_400:108,,4.3,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00021,0.00015,0.00021,0.00015,,,,,0.4526315789473684,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,108
