dataset,row_id,target,qT,qT_low,qT_high,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,unit,qT_over_Q,conversion_mode,source_file,source_row
E288_200,E288_200:14,,0.1,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.63,0.11,1.63,0.11,,,,,0.018181818181818184,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,14
E288_200,E288_200:15,,0.3,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.44,0.08,1.44,0.08,,,,,0.05454545454545454,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,15
E288_200,E288_200:16,,0.5,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.19,0.07,1.19,0.07,,,,,0.09090909090909091,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,16
E288_200,E288_200:17,,0.7,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,1.04,0.07,1.04,0.07,,,,,0.12727272727272726,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,17
E288_200,E288_200:18,,0.9,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.601,0.051,0.601,0.051,,,,,0.16363636363636364,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,18
E288_200,E288_200:19,,1.1,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.441,0.043,0.441,0.043,,,,,0.2,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,19
E288_200,E288_200:20,,1.3,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.248,0.03,0.248,0.03,,,,,0.23636363636363636,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,20
E288_200,E288_200:21,,1.5,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.255,0.036,0.255,0.036,,,,,0.2727272727272727,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,21
E288_200,E288_200:22,,1.7,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.159,0.028,0.159,0.028,,,,,0.3090909090909091,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,22
E288_200,E288_200:23,,1.9,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.063,0.015,0.063,0.015,,,,,0.34545454545454546,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,23
E288_200,E288_200:24,,2.1,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.044,0.016,0.044,0.016,,,,,0.38181818181818183,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,24
E288_200,E288_200:25,,2.3,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.05,0.016,0.05,0.016,,,,,0.41818181818181815,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,25
E288_200,E288_200:26,,2.5,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.0081,0.0083,0.0081,0.0083,,,,,0.45454545454545453,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,26
E288_200,E288_200:27,,2.7,,,5.5,5.0,6.0,0.4,0.368150244,0.437715688,0.233260553,0.212055048,0.254466058,0.423593286,0.190332732,19.37008002,200.0,0.0118,0.0087,0.0118,0.0087,,,,,0.49090909090909096,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,27
E288_200,E288_200:30,,0.1,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.399,0.043,0.399,0.043,,,,,0.015384615384615385,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,30
E288_200,E288_200:31,,0.3,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.342,0.025,0.342,0.025,,,,,0.04615384615384615,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,31
E288_200,E288_200:32,,0.5,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.333,0.022,0.333,0.022,,,,,0.07692307692307693,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,32
E288_200,E288_200:33,,0.7,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.255,0.02,0.255,0.02,,,,,0.10769230769230768,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,33
E288_200,E288_200:34,,0.9,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.181,0.017,0.181,0.017,,,,,0.13846153846153847,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,34
E288_200,E288_200:35,,1.1,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.13,0.014,0.13,0.014,,,,,0.16923076923076924,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,35
E288_200,E288_200:36,,1.3,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.073,0.011,0.073,0.011,,,,,0.2,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,36
E288_200,E288_200:37,,1.5,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.045,0.008,0.045,0.008,,,,,0.23076923076923078,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,37
E288_200,E288_200:38,,1.7,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.035,0.007,0.035,0.007,,,,,0.26153846153846155,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,38
E288_200,E288_200:39,,1.9,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.02,0.006,0.02,0.006,,,,,0.29230769230769227,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,39
E288_200,E288_200:40,,2.1,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.0083,0.0037,0.0083,0.0037,,,,,0.3230769230769231,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,40
E288_200,E288_200:41,,2.3,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.0094,0.0043,0.0094,0.0043,,,,,0.3538461538461538,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,41
E288_200,E288_200:42,,2.5,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.0053,0.0031,0.0053,0.0031,,,,,0.38461538461538464,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,42
E288_200,E288_200:43,,2.7,,,6.5,6.0,7.0,0.4,0.372722813,0.431469072,0.275671563,0.254466058,0.296877068,0.500610247,0.224938684,19.37008002,200.0,0.0018,0.0018,0.0018,0.0018,,,,,0.4153846153846154,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,43
E288_200,E288_200:44,,0.1,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0945,0.0188,0.0945,0.0188,,,,,0.013333333333333334,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,44
E288_200,E288_200:45,,0.3,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0901,0.0111,0.0901,0.0111,,,,,0.04,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,45
E288_200,E288_200:46,,0.5,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0702,0.0084,0.0702,0.0084,,,,,0.06666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,46
E288_200,E288_200:47,,0.7,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0522,0.0069,0.0522,0.0069,,,,,0.09333333333333332,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,47
E288_200,E288_200:48,,0.9,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0411,0.0061,0.0411,0.0061,,,,,0.12000000000000001,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,48
E288_200,E288_200:49,,1.1,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0297,0.0054,0.0297,0.0054,,,,,0.14666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,49
E288_200,E288_200:50,,1.3,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0164,0.0038,0.0164,0.0038,,,,,0.17333333333333334,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,50
E288_200,E288_200:51,,1.5,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0095,0.0029,0.0095,0.0029,,,,,0.2,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,51
E288_200,E288_200:52,,1.7,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0069,0.0025,0.0069,0.0025,,,,,0.22666666666666666,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,52
E288_200,E288_200:53,,1.9,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0037,0.0017,0.0037,0.0017,,,,,0.2533333333333333,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,53
E288_200,E288_200:54,,2.1,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0032,0.0019,0.0032,0.0019,,,,,0.28,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,54
E288_200,E288_200:55,,2.3,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0016,0.0012,0.0016,0.0012,,,,,0.30666666666666664,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,55
E288_200,E288_200:56,,3.1,,,7.5,7.0,8.0,0.4,0.376147361,0.426997458,0.318082573,0.296877068,0.339288078,0.577627208,0.259544635,19.37008002,200.0,0.0011,0.0012,0.0011,0.0012,,,,,0.41333333333333333,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,56
E288_200,E288_200:57,,0.1,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0222,0.0075,0.0222,0.0075,,,,,0.011764705882352941,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,57
E288_200,E288_200:58,,0.3,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0165,0.0038,0.0165,0.0038,,,,,0.03529411764705882,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,58
E288_200,E288_200:59,,0.5,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0134,0.0029,0.0134,0.0029,,,,,0.058823529411764705,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,59
E288_200,E288_200:60,,0.7,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.01,0.0023,0.01,0.0023,,,,,0.08235294117647059,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,60
E288_200,E288_200:61,,0.9,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0061,0.0017,0.0061,0.0017,,,,,0.10588235294117647,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,61
E288_200,E288_200:62,,1.1,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0052,0.0016,0.0052,0.0016,,,,,0.12941176470588237,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,62
E288_200,E288_200:63,,1.3,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.006,0.0018,0.006,0.0018,,,,,0.15294117647058825,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,63
E288_200,E288_200:64,,1.5,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.0017,0.001,0.0017,0.001,,,,,0.17647058823529413,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,64
E288_200,E288_200:65,,1.7,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.00105,0.00075,0.00105,0.00075,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,65
E288_200,E288_200:66,,1.9,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.00105,0.00075,0.00105,0.00075,,,,,0.22352941176470587,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,66
E288_200,E288_200:67,,2.1,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.00058,0.00058,0.00058,0.00058,,,,,0.24705882352941178,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,67
E288_200,E288_200:68,,2.9,,,8.5,8.0,9.0,0.4,0.37880799,0.42363845,0.360493582,0.339288078,0.381699087,0.654644169,0.294150586,19.37008002,200.0,0.00053,0.00053,0.00053,0.00053,,,,,0.3411764705882353,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,68
E288_200,E288_200:69,,0.1,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.0158,0.0061,0.0158,0.0061,,,,,0.010526315789473684,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,69
E288_200,E288_200:70,,0.3,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00186,0.00108,0.00186,0.00108,,,,,0.031578947368421054,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,70
E288_200,E288_200:71,,0.5,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00428,0.00145,0.00428,0.00145,,,,,0.05263157894736842,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,71
E288_200,E288_200:72,,0.7,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00227,0.00094,0.00227,0.00094,,,,,0.07368421052631578,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,72
E288_200,E288_200:73,,0.9,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00437,0.00135,0.00437,0.00135,,,,,0.09473684210526316,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,73
E288_200,E288_200:74,,1.1,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00122,0.00062,0.00122,0.00062,,,,,0.11578947368421054,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,74
E288_200,E288_200:75,,1.3,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.0022,0.00092,0.0022,0.00092,,,,,0.1368421052631579,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,75
E288_200,E288_200:76,,1.5,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00035,0.00035,0.00035,0.00035,,,,,0.15789473684210525,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,76
E288_200,E288_200:77,,1.9,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00037,0.00037,0.00037,0.00037,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,77
E288_200,E288_200:78,,2.1,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00042,0.00043,0.00042,0.00043,,,,,0.2210526315789474,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,78
E288_200,E288_200:79,,2.3,,,9.5,9.0,10.0,0.4,0.380934651,0.421022764,0.402904592,0.381699087,0.424110097,0.73166113,0.328756537,19.37008002,200.0,0.00038,0.00039,0.00038,0.00039,,,,,0.2421052631578947,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,79
E288_200,E288_200:80,,0.1,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00209,0.00212,0.00209,0.00212,,,,,0.009523809523809525,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,80
E288_200,E288_200:81,,0.3,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00123,0.00088,0.00123,0.00088,,,,,0.02857142857142857,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,81
E288_200,E288_200:82,,0.5,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00042,0.00042,0.00042,0.00042,,,,,0.047619047619047616,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,82
E288_200,E288_200:83,,0.7,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00032,0.00033,0.00032,0.00033,,,,,0.06666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,83
E288_200,E288_200:84,,0.9,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00026,0.00027,0.00026,0.00027,,,,,0.08571428571428572,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,84
E288_200,E288_200:85,,1.1,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00071,0.00042,0.00071,0.00042,,,,,0.10476190476190476,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,85
E288_200,E288_200:86,,1.3,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00031,0.00031,0.00031,0.00031,,,,,0.12380952380952381,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,86
E288_200,E288_200:87,,1.5,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00036,0.00036,0.00036,0.00036,,,,,0.14285714285714285,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,87
E288_200,E288_200:88,,1.9,,,10.5,10.0,11.0,0.4,0.382673426,0.418928252,0.445315602,0.424110097,0.466521107,0.808678091,0.363362489,19.37008002,200.0,0.00061,0.00046,0.00061,0.00046,,,,,0.18095238095238095,A_direct_no_PreFactor,Data/global_dy_raw/E288_200.csv,88
